qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_844_5	AYV79457.1	46.9	64	34	0	2	65	95	158	5.33e-12	63.2	2487766.0	Faunusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Faunusvirus sp.
contig_844_6	ADX05878.1	48.7	76	39	0	5	80	912	987	8.48e-19	82.8	938081.0	Organic Lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus 1
contig_847_2	QBK91498.1	22.8	461	280	15	172	625	36	427	3.91e-16	87.0	2506593.0	Pithovirus LCPAC302	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC302
contig_85_5	AUI39789.1	30.5	141	97	1	113	252	28	168	1.82e-19	87.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_85_8	QBK87243.1	30.0	120	82	2	1	118	468	587	1.36e-08	58.5	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_85_9	AYV86642.1	26.6	286	172	10	558	808	204	486	2.49e-10	68.6	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_85_11	AGE56458.1	24.7	673	395	19	34	632	33	667	4.9200000000000004e-33	140.0	1278261.0	Paramecium bursaria Chlorella virus NE-JV-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus NE-JV-1
contig_85_42	QIH04859.1	42.0	281	162	1	3	282	4	284	1.7900000000000002e-64	208.0	2713452.0	Dasineura jujubifolia toursvirus 2a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a
contig_85_44	AAU93529.1	30.0	280	158	12	3	254	13	282	5.23e-15	79.7	4577.0	Zea mays	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
contig_85_61	QBK88329.1	28.8	278	181	7	293	567	9	272	1.11e-19	93.6	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_85_66	ABY48138.1	33.5	215	120	9	20	219	48	254	3.74e-18	87.0	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_853_4	QFG74614.1	33.6	417	246	12	1	411	1	392	3.28e-63	213.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_854_4	AHJ40166.2	26.1	199	126	6	21	202	76	270	3.12e-08	58.9	1461100.0	Samba virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense
contig_854_6	AWA44806.1	30.7	88	61	0	24	111	543	630	9.56e-07	49.7	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_854_7	AWA44806.1	25.7	276	185	6	15	273	358	630	3.86e-18	88.2	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_855_2	QBK88577.1	75.9	29	7	0	2	30	523	551	2.34e-07	48.1	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_857_5	QBK88034.1	36.4	121	75	2	33	151	15	135	2.12e-10	60.5	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_858_6	AYV79451.1	29.5	146	95	3	86	228	91	231	1.47e-12	68.6	2487766.0	Faunusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Faunusvirus sp.
contig_86_2	WIL04310.1	33.3	189	113	6	29	210	45	227	3.73e-14	75.1	3032484.0	Cedratvirus lena	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Cedratvirus lena
contig_863_2	ARF08647.1	39.7	204	116	2	4	202	2	203	1.0399999999999998e-42	145.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_863_10	QDY52220.1	23.0	478	360	5	78	549	79	554	3.47e-27	119.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_863_11	AII17176.1	30.7	218	139	4	334	545	308	519	1.5299999999999999e-24	111.0	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_863_13	QBK89188.1	50.3	394	183	5	1	385	22	411	3.54e-125	372.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_864_2	QDY52327.1	30.7	231	136	9	2	211	24	251	3.14e-09	59.3	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_864_3	YP_009448872.1	41.9	148	73	7	5	142	218	362	6.55e-22	94.4	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_865_3	AYV78595.1	39.6	91	49	3	4	88	10	100	1.74e-11	60.5	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_866_3	XCA47341.1	24.7	158	91	4	450	607	157	286	2.08e-06	55.1	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_866_4	AYV76548.1	25.5	326	189	13	41	355	161	443	7.01e-17	87.8	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_867_6	ATZ81087.1	33.3	225	104	9	107	318	22	213	1.2099999999999999e-24	106.0	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_867_8	QOI90522.1	46.8	139	60	2	1	129	365	499	3.07e-31	121.0	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_867_9	QOI90522.1	40.5	116	56	3	1	110	145	253	9.31e-13	73.2	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_868_6	AYV84919.1	20.9	807	227	24	197	964	116	550	6.37e-17	91.7	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_868_14	WBF70777.1	31.5	149	93	4	296	436	231	378	2.62e-11	68.9	3017316.0	Megavirus caiporensis	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	N/A	N/A	Megavirus caiporensis
contig_868_18	QKU33721.1	30.1	282	152	6	35	273	233	512	4.47e-29	119.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_868_22	QFG74701.1	27.6	174	117	4	6	176	194	361	5.42e-17	82.4	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_869_3	QED90477.1	36.7	98	52	3	1	90	9	104	3.41e-07	47.8	10497.0	African swine fever virus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Asfuvirales	Asfarviridae	Asfivirus	Asfivirus haemorrhagiae
contig_87_3	QKF93918.1	44.4	435	230	5	3	432	47	474	5.04e-111	338.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_87_4	QKU34101.1	33.3	105	69	1	3	106	55	159	2.52e-06	50.1		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_87_5	ARF10911.1	25.3	265	187	7	120	377	188	448	8.41e-19	92.4	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_871_6	QKF94253.1	29.5	543	325	10	2	531	7	504	6.900000000000001e-66	229.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_872_2	QKF94253.1	30.4	523	331	8	16	532	21	516	3.12e-68	235.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_874_6	YP_003358229.2	36.2	138	88	0	3	140	1	138	1.73e-23	93.2	150286.0	Anguillid herpesvirus 1	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Cyvirus	Cyvirus anguillidallo1
contig_876_7	QFG74185.1	21.9	360	248	10	10	348	51	398	1.94e-19	94.4	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_878_3	WZO85486.1	29.1	213	125	6	7	206	20	219	7.53e-16	80.9	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_878_4	AGE55605.1	32.7	376	198	12	5	350	308	658	3.84e-32	135.0	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1
contig_878_20	ADX06521.1	29.4	211	135	6	14	222	92	290	5.84e-14	74.3	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_878_22	YP_001425809.1	26.5	189	127	4	3	185	5	187	3.69e-06	50.8	399781.0	Paramecium bursaria Chlorella virus FR483	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus conductrix
contig_879_3	YP_009120778.1	51.1	180	88	0	41	220	1	180	1.02e-56	181.0	1605721.0	Pandoravirus inopinatum	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus inopinatum
contig_88_3	AYV86642.1	22.6	252	166	7	305	534	255	499	1.98e-10	67.8	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_880_3	QBK87088.1	32.0	250	150	9	280	522	265	501	6.13e-19	95.5	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_880_4	QFG74153.1	21.5	288	210	5	138	415	23	304	2.38e-12	72.4	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_881_1	QBK85357.1	36.0	139	79	1	2	130	909	1047	2.96e-19	87.4	2506607.0	Iridovirus LCIVAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	Iridovirus LCIVAC01
contig_881_2	QDH91039.1	74.3	35	9	0	68	102	1	35	1.88e-08	57.4	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_881_3	UYE94304.1	25.8	900	484	28	98	838	215	1089	1.9e-51	202.0	251749.0	Phaeocystis globosa virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prymnesiovirus	Phaeocystis globosa virus
contig_882_1	XKM46937.1	49.3	73	34	2	4	74	404	475	1.24e-09	56.2	3378359.0	Ostreococcus tauri virus 06-12	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus tauri virus 06-12
contig_883_5	XDO02170.1	29.4	562	305	16	8	514	6	530	1.59e-50	191.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_883_6	UPA43397.1	23.3	855	474	29	426	1205	392	1139	1.55e-38	161.0	2919373.0	Iridovirus CN01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Iridovirus	Iridovirus CN01
contig_883_17	AYV78014.1	28.3	446	255	14	9	398	27	463	1.2000000000000002e-37	148.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_885_8	AYV85186.1	33.1	145	66	5	3	131	30	159	3.87e-11	65.5	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_885_14	ARF08972.1	22.4	192	124	6	73	254	36	212	1.92e-06	53.5	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_885_16	XBH23767.1	49.1	55	24	1	187	237	2	56	1.86e-07	53.9	3141933.0	Rousettus bat poxvirus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	N/A	Rousettus bat poxvirus
contig_885_20	QBK88329.1	28.6	227	153	7	7	231	69	288	1.07e-18	89.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_889_2	AYV82034.1	40.6	545	284	9	52	584	29	545	3.5200000000000004e-129	393.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_889_6	AYV77848.1	47.7	172	90	0	2	173	7	178	4.53e-56	178.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_890_4	QDY52136.1	39.0	100	51	3	6	105	666	755	3.82e-11	62.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_891_5	QDY52114.1	35.4	127	82	0	60	186	277	403	9.08e-15	76.6	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_893_13	QBK87243.1	31.1	119	78	2	3	117	469	587	1.04e-07	55.8	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_893_18	QBK86777.1	23.5	183	136	4	15	195	43	223	5.13e-10	63.5	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_893_22	QKF94481.1	41.8	170	86	6	166	332	211	370	4.05e-18	92.8	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_896_7	AYV77660.1	33.7	86	56	1	32	116	111	196	2.39e-07	53.1	2487764.0	Dasosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Dasosvirus sp.
contig_898_2	XDR79733.1	55.9	127	53	2	27	152	164	288	4.31e-33	130.0	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_898_3	AYV80843.1	43.0	151	75	4	4	149	21	165	4.97e-22	92.0	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_898_6	QFG73678.1	39.7	141	83	1	5	143	6	146	5.12e-31	113.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_898_9	QKU34430.1	29.9	586	345	16	111	661	65	619	2.67e-67	236.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_899_8	QKU34100.1	33.0	100	63	3	305	400	523	622	2.65e-07	57.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_9_18	QIG60149.1	24.7	584	329	21	87	606	76	612	5.7000000000000004e-21	102.0	2704073.0	Dishui Lake large algae virus 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Dishui Lake large algae virus 1
contig_9_26	QDH89688.1	34.1	91	60	0	29	119	1	91	1.72e-10	62.0	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_9_30	AYV75599.1	36.5	170	99	4	13	173	3	172	1.61e-26	111.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_9_31	AYV84023.1	34.1	138	82	3	20	155	273	403	2.9e-13	69.7	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_9_32	ATZ80261.1	29.7	182	102	4	46	201	85	266	2.16e-12	70.5	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_9_33	BCS83434.1	25.5	208	150	4	154	360	90	293	9.12e-19	89.7	2811091.0	Cotonvirus japonicus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum
contig_90_2	QBK86799.1	35.2	304	177	8	4	294	5	301	3.77e-24	106.0	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_90_3	QBK86799.1	51.6	91	42	2	1	91	333	421	2.35e-16	76.6	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_90_4	AAL47009.1	31.3	419	278	5	6	416	9	425	8.13e-60	207.0	6183.0	Schistosoma mansoni	Eukaryota	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni
contig_90_8	YP_009165053.1	46.0	113	48	4	5	108	252	360	3.3100000000000003e-21	90.1	1678078.0	Mollivirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Mollivirus sibericum
contig_901_1	AAL47009.1	41.5	94	54	1	2	94	253	346	5.9e-15	72.4	6183.0	Schistosoma mansoni	Eukaryota	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni
contig_902_3	SPN79811.1	34.9	209	122	6	11	213	22	222	1.1400000000000001e-21	96.7	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_903_7	QKU34499.1	31.9	430	244	8	10	393	28	454	2.54e-67	224.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_903_9	YP_009430141.1	28.8	184	128	3	11	192	756	938	2.77e-13	73.6	1349410.0	Pandoravirus salinus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus salinus
contig_903_10	YP_001426659.1	29.2	236	155	6	421	653	124	350	4.18e-18	92.8	411359.0	Acanthocystis turfacea chlorella virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus heliozoae
contig_903_14	QDY51830.1	42.1	76	32	4	6	69	25	100	3.01e-08	50.1	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_904_4	QZX43026.2	42.9	77	42	1	17	91	118	194	2.34e-10	58.9	2742700.0	Mimivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus sp.
contig_904_5	AEX61810.1	38.2	157	92	2	11	165	129	282	3.49e-23	102.0	1128135.0	Megavirus courdo7	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Megavirus courdo7
contig_904_8	WZH61920.1	44.0	84	47	0	186	269	2	85	5.43e-15	74.3	3131770.0	Sopafab virus	N/A	Orthornavirae	Lenarviricota	Amabiliviricetes	N/A	N/A	N/A	Sopafab virus
contig_904_13	QBK86976.1	39.5	190	103	6	28	206	5	193	1.9600000000000003e-21	97.1	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_904_18	QBK85775.1	33.2	485	249	8	13	426	2	482	5.49e-81	261.0	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_905_2	QKF94680.1	34.3	143	84	6	113	245	134	276	8.48e-12	68.2	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_905_3	AYV80835.1	30.4	125	81	3	25	145	182	304	2.64e-08	55.1	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_906_6	YP_009001225.1	31.7	180	103	6	45	215	83	251	1.74e-16	82.8	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_907_12	QBK87503.1	51.1	264	122	3	1	264	31	287	1.38e-71	244.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_907_16	ARF10066.1	24.9	354	192	8	23	307	100	448	8.37e-20	93.2	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_907_21	QYB17777.1	25.8	314	207	10	49	349	50	350	4.36e-15	80.5	2862371.0	Pacmanvirus S19	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pacmanvirus S19
contig_908_8	ABY48142.1	53.4	88	29	2	1	76	259	346	8.170000000000001e-21	88.6	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_908_9	ABY48142.1	64.1	39	14	0	1	39	92	130	2.21e-09	55.5	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_909_3	ABY74345.1	27.0	356	207	13	121	438	122	462	4.16e-19	94.0	464988.0	Hemiselmis andersenii	Eukaryota	N/A	N/A	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis andersenii
contig_909_8	UZT29049.1	28.7	115	81	1	109	223	107	220	4.12e-08	57.0	2809609.0	Nucleocytoviricota sp.	N/A	Bamfordvirae	Nucleocytoviricota	N/A	N/A	N/A	N/A	Nucleocytoviricota sp.
contig_910_1	AYV76247.1	36.1	83	44	4	15	94	482	558	8.76e-09	54.7	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_910_11	AXH78870.1	26.4	246	169	2	121	358	1	242	9.56e-17	82.8	2202954.0	Circular genetic element sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Circular genetic element sp.
contig_910_13	QDH89688.1	40.4	89	53	0	52	140	6	94	2.98e-13	70.1	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_910_24	AQN68312.1	26.1	410	238	15	86	469	9	379	1.78e-28	119.0	1956188.0	Saudi moumouvirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Saudi moumouvirus
contig_910_30	AYV83454.1	35.1	652	378	10	30	680	5	612	1.43e-133	409.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_910_31	CAA38181.1	48.1	426	200	7	3	417	8	423	1.19e-118	355.0	5547.0	Trichoderma viride	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma viride
