qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species	contig_id
contig_1150_6	YP_009329806.1	26.3	133	95	2	247	378	16	146	2.55e-08	57.8	67082.0	BeAn 58058 virus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Oryzopoxvirus	BeAn 58058 virus	contig_1150
contig_905_3	AYV80835.1	30.4	125	81	3	25	145	182	304	2.64e-08	55.1	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_905
contig_1144_16	AGE55581.1	33.9	177	90	10	21	190	21	177	2.81e-08	58.2	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1	contig_1144
contig_236_8	NP_077550.1	25.9	224	139	7	113	311	338	559	2.82e-08	59.3	37665.0	Ectocarpus siliculosus virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus	contig_236
contig_73_11	AYV80835.1	23.6	258	179	6	1	251	58	304	2.84e-08	57.8	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_73
contig_973_11	YP_009173401.1	25.6	254	168	8	5	244	4	250	2.98e-08	57.0	455364.0	Chrysochromulina ericina virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Chrysochromulina ericina virus	contig_973
contig_1143_37	QBK86970.1	32.3	189	116	5	224	407	180	361	3.02e-08	59.3	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_1143
contig_41_4	NP_064912.1	24.6	199	131	5	18	213	421	603	3.07e-08	58.2	28321.0	Betaentomopoxvirus amoorei		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Betaentomopoxvirus	Betaentomopoxvirus amoorei	contig_41
contig_854_4	AHJ40166.2	26.1	199	126	6	21	202	76	270	3.12e-08	58.9	1461100.0	Samba virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense	contig_854
contig_190_5	ARF08491.1	30.4	138	91	4	6	143	646	778	3.14e-08	60.5	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_190
contig_254_15	QBK85947.1	30.8	78	53	1	42	119	26	102	3.18e-08	52.0	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_254
contig_362_17	AXN90923.1	21.7	299	202	9	1	292	158	431	3.25e-08	58.9	1302812.0	Namao virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Namao virus	contig_362
contig_784_6	QBK87029.1	42.7	75	31	3	27	89	77	151	3.34e-08	54.7	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_784
contig_340_13	ARF08972.1	24.9	193	126	5	57	248	32	206	3.44e-08	58.9	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_340
contig_213_4	QKF94729.1	38.5	91	52	1	7	93	14	104	3.46e-08	59.7	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_213
contig_130_10	QFG73958.1	30.2	162	101	4	1	153	407	565	3.58e-08	55.8	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_130
contig_994_7	QBP06512.1	34.8	115	62	6	34	147	34	136	3.87e-08	55.1	880162.0	Ostreococcus lucimarinus virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus lucimarinus virus 1	contig_994
contig_132_9	UZT29031.1	24.7	292	199	9	137	410	37	325	3.87e-08	59.3	2809609.0	Nucleocytoviricota sp.		Bamfordvirae	Nucleocytoviricota					Nucleocytoviricota sp.	contig_132
contig_563_9	QOI90377.1	37.7	69	38	2	4	67	38	106	4.09e-08	49.7	455367.0	Pyramimonas orientalis virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense	contig_563
contig_909_8	UZT29049.1	28.7	115	81	1	109	223	107	220	4.12e-08	57.0	2809609.0	Nucleocytoviricota sp.		Bamfordvirae	Nucleocytoviricota					Nucleocytoviricota sp.	contig_909
contig_726_20	ATZ80771.1	31.1	135	79	6	130	252	66	198	4.31e-08	58.2	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_726
contig_398_1	XBP46520.1	31.6	177	100	7	273	434	292	462	4.48e-08	60.8	3138846.0	Spot-less plunderfish iridovirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Iridovirus	Spot-less plunderfish iridovirus	contig_398
contig_673_3	QBK88577.1	28.3	258	144	10	159	408	278	502	5.07e-08	60.1	2506608.0	Mimivirus LCMiAC01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Mimivirus LCMiAC01	contig_673
contig_721_7	QFG73724.1	31.7	104	53	3	12	97	642	745	5.46e-08	52.8	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_721
contig_144_7	ATZ80868.1	31.5	130	81	2	267	392	124	249	5.6e-08	58.9	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_144
contig_345_1	BCS82708.1	37.0	92	56	2	289	380	435	524	6.13e-08	58.5	2811091.0	Cotonvirus japonicus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum	contig_345
contig_162_10	BCS82708.1	37.0	92	56	2	289	380	435	524	6.13e-08	58.5	2811091.0	Cotonvirus japonicus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum	contig_162
contig_635_5	AYV76809.1	30.5	105	70	2	12	115	3	105	6.17e-08	50.8	2487763.0	Barrevirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Barrevirus sp.	contig_635
contig_1099_24	AYV81952.1	25.9	247	150	8	5	232	230	462	6.24e-08	57.0	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_1099
contig_1039_3	AII17161.1	42.9	56	32	0	8	63	179	234	6.35e-08	51.2	1474867.0	Aureococcus anophagefferens virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense	contig_1039
contig_475_5	ATZ80771.1	29.6	135	78	5	53	173	66	197	6.82e-08	55.8	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_475
contig_600_10	AYV75146.1	30.2	129	88	1	271	397	122	250	6.82e-08	58.9	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_600
contig_19_11	WRJ69537.1	30.5	167	84	7	12	175	479	616	6.83e-08	58.2	3045048.0	Oceanusvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.	contig_19
contig_682_3	QKF94727.1	32.0	97	64	1	105	199	36	132	7.04e-08	55.8	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_682
contig_164_10	AYV80424.1	28.1	167	102	6	82	247	47	196	9.55e-08	55.8	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_164
contig_593_12	QKF93972.1	25.0	224	153	5	3	221	4	217	9.55e-08	57.8	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_593
contig_730_4	QKF94735.1	22.3	583	304	21	14	521	9	517	9.74e-08	59.3	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_730
contig_124_11	QBK87909.1	20.5	337	209	12	10	320	44	347	9.93e-08	58.5	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_124
contig_893_13	QBK87243.1	31.1	119	78	2	3	117	469	587	1.04e-07	55.8	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_893
contig_98_8	QBK87243.1	36.1	108	65	3	14	118	470	576	1.05e-07	56.2	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_98
contig_123_2	NP_149923.1	35.8	81	46	4	113	192	2	77	1.09e-07	54.3	176652.0	Invertebrate iridescent virus 6		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Iridovirus	Iridovirus chilo1	contig_123
contig_965_10	ARF11151.1	36.3	124	70	3	272	391	39	157	1.1e-07	56.6	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_965
contig_533_4	ARF09964.1	33.9	124	70	6	4	120	8	126	1.13e-07	53.5	1977633.0	Indivirus ILV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1	contig_533
contig_790_4	AGE55581.1	28.4	141	87	4	35	171	31	161	1.15e-07	56.6	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1	contig_790
contig_317_8	QKF94179.1	30.2	139	79	6	4	133	185	314	1.26e-07	52.8	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_317
contig_679_14	QDY52168.1	39.0	82	48	2	62	143	20	99	1.28e-07	53.9	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_679
contig_33_9	ADX06521.1	38.0	71	44	0	260	330	95	165	1.31e-07	56.6	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_33
contig_292_4	YP_004061915.1	27.1	240	146	7	19	243	6	231	1.38e-07	56.6	880161.0	Micromonas sp. RCC1109 virus MpV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1	contig_292
contig_397_7	QIH04859.1	25.7	187	121	5	5	182	54	231	1.42e-07	55.5	2713452.0	Dasineura jujubifolia toursvirus 2a		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a	contig_397
contig_144_2	ARF10394.1	20.5	278	199	8	29	301	92	352	1.44e-07	57.4	1977638.0	Hokovirus HKV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1	contig_144
contig_404_7	AUF82538.1	33.3	72	43	1	35	106	193	259	1.45e-07	52.4	2060617.0	Tetraselmis virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense	contig_404
contig_164_19	AGE50057.1	25.5	243	139	8	83	319	16	222	1.83e-07	55.1	1278270.0	Acanthocystis turfacea Chlorella virus Canal-1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus Canal-1	contig_164
contig_885_16	XBH23767.1	49.1	55	24	1	187	237	2	56	1.86e-07	53.9	3141933.0	Rousettus bat poxvirus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae		Rousettus bat poxvirus	contig_885
contig_934_1	AYV78380.1	31.3	80	46	1	11	81	25	104	2.06e-07	50.1	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_934
contig_288_10	QFG73998.1	27.5	182	105	7	38	219	25	179	2.21e-07	53.5	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_288
contig_836_6	QIG59707.1	40.4	57	34	0	1	57	105	161	2.29e-07	50.4	2704074.0	Dishui Lake phycodnavirus 3		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Dishui Lake phycodnavirus 3	contig_836
contig_855_2	QBK88577.1	75.9	29	7	0	2	30	523	551	2.34e-07	48.1	2506608.0	Mimivirus LCMiAC01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Mimivirus LCMiAC01	contig_855
contig_395_4	QFG74155.1	38.6	88	51	2	51	138	66	150	2.34e-07	55.8	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_395
contig_1160_3	QDH89777.1	33.3	108	64	3	3	102	466	573	2.35e-07	54.7	1955172.0	Totiviridae sp.		Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Orthototiviridae		Totiviridae sp.	contig_1160
contig_896_7	AYV77660.1	33.7	86	56	1	32	116	111	196	2.39e-07	53.1	2487764.0	Dasosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Dasosvirus sp.	contig_896
contig_638_2	AII17121.1	44.1	59	31	2	5	62	68	125	2.66e-07	49.3	1474867.0	Aureococcus anophagefferens virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense	contig_638
contig_631_2	BFL61623.1	24.5	159	115	4	90	247	49	203	3.05e-07	55.5	3138182.0	Moumouvirus sp. 'lavasanguinem'		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Moumouvirus sp. 'lavasanguinem'	contig_631
contig_140_12	ARF10043.1	45.8	48	25	1	49	96	25	71	3.13e-07	49.3	1977633.0	Indivirus ILV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1	contig_140
contig_547_1	QBK86970.1	29.8	188	105	7	156	328	148	323	3.4e-07	55.5	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_547
contig_869_3	QED90477.1	36.7	98	52	3	1	90	9	104	3.41e-07	47.8	10497.0	African swine fever virus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Asfuvirales	Asfarviridae	Asfivirus	Asfivirus haemorrhagiae	contig_869
contig_1061_27	AKS26367.1	58.8	34	14	0	6	39	3	36	3.41e-07	47.4	109981.0	Diachasmimorpha longicaudata entomopoxvirus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Epsilonentomopoxvirus	Epsilonentomopoxvirus dlongicaudata	contig_1061
contig_1043_4	QBP06512.1	29.9	127	76	5	54	180	31	144	3.46e-07	53.1	880162.0	Ostreococcus lucimarinus virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus lucimarinus virus 1	contig_1043
contig_287_6	WZO84526.1	27.1	144	98	3	89	225	131	274	3.46e-07	54.3	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_287
contig_47_17	AYV75222.1	25.6	199	101	10	168	354	3	166	3.76e-07	57.4	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_47
contig_300_3	QBK86042.1	26.5	155	106	3	109	255	38	192	4.18e-07	53.1	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_300
contig_1095_28	WZH58786.1	43.8	64	36	0	3	66	4	67	4.21e-07	52.4	3129788.0	Chronavorn virus		Orthornavirae	Lenarviricota	Leviviricetes				Chronavorn virus	contig_1095
contig_202_20	AYV75381.1	21.5	340	216	11	121	443	2	307	4.67e-07	55.8	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_202
contig_697_12	ARF08706.1	27.6	105	76	0	35	139	7	111	5.08e-07	55.8	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_697
contig_1076_2	QDH89777.1	34.3	108	64	1	2	102	466	573	5.47e-07	53.5	1955172.0	Totiviridae sp.		Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Orthototiviridae		Totiviridae sp.	contig_1076
contig_590_8	ARF11193.1	28.4	88	53	2	1	82	151	234	5.51e-07	49.3	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_590
contig_1043_6	QOR60244.1	24.6	260	163	10	3	235	142	395	5.69e-07	53.9	2530038.0	Bathycoccus sp. RCC716 virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Bathycoccus sp. RCC716 virus 1	contig_1043
contig_180_1	QBK87088.1	37.6	93	54	3	207	297	471	561	6.05e-07	55.1	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_180
contig_438_3	AGE53657.1	28.7	195	112	6	14	199	330	506	6.3e-07	53.1	1278271.0	Acanthocystis turfacea Chlorella virus GM0701.1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus GM0701.1	contig_438
contig_44_10	QFG73671.1	24.8	125	89	2	13	137	243	362	6.36e-07	51.2	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_44
contig_571_2	ALR84285.1	28.1	153	98	5	24	173	72	215	6.97e-07	52.8	1766765.0	Niemeyer virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Niemeyer virus	contig_571
contig_1049_2	QKF93973.1	31.0	100	60	2	33	126	46	142	8.67e-07	49.3	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_1049
contig_954_1	YP_009507186.1	24.5	273	162	10	4	263	1	242	8.95e-07	55.5	1421067.0	Tunisvirus fontaine2		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Losannavirus	Losannavirus tunisense	contig_954
contig_630_4	QBK86221.1	31.4	121	74	4	9	127	473	586	8.96e-07	50.4	2506603.0	Marseillevirus LCMAC102		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC102	contig_630
contig_619_7	NP_077597.1	33.9	115	73	3	364	475	330	444	1e-06	55.5	37665.0	Ectocarpus siliculosus virus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus	contig_619
contig_52_11	ULY68452.1	33.3	102	57	3	30	121	28	128	1.08e-06	49.3	2922419.0	Chlorella virus XW01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Chlorella virus XW01	contig_52
contig_1076_5	WZH59164.1	27.2	158	106	3	50	198	13	170	1.09e-06	53.5	3130044.0	Riparelt virus		Orthornavirae	Lenarviricota	Leviviricetes				Riparelt virus	contig_1076
contig_435_6	ARF08706.1	34.4	93	59	1	300	392	6	96	1.11e-06	54.3	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_435
contig_1122_17	ARF12578.1	34.9	63	41	0	6	68	5	67	1.12e-06	46.2	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_1122
contig_737_8	AYV82542.1	25.7	261	167	7	123	376	66	306	1.13e-06	53.9	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_737
contig_584_1	AYV85758.1	37.7	77	46	1	60	136	4	78	1.2e-06	49.3	2487771.0	Satyrvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Satyrvirus sp.	contig_584
contig_593_42	ATZ80961.1	26.2	237	158	9	3	235	622	845	1.21e-06	53.1	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_593
contig_737_4	QDH89777.1	34.2	111	65	2	6	109	464	573	1.21e-06	54.3	1955172.0	Totiviridae sp.		Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Orthototiviridae		Totiviridae sp.	contig_737
contig_601_4	ADX06657.1	39.3	56	32	1	47	100	80	135	1.23e-06	49.3	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_601
contig_340_9	QBK86013.1	28.0	93	67	0	4	96	278	370	1.27e-06	49.7	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_340
contig_797_3	ARF09069.1	26.2	210	131	7	31	221	48	252	1.35e-06	53.1	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_797
contig_180_7	QFG74367.1	24.4	266	167	8	3	263	2	238	1.55e-06	53.1	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_180
contig_1132_4	AYV82542.1	24.9	189	137	3	6	191	68	254	1.59e-06	52.4	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_1132
contig_979_6	ARF11365.1	21.0	571	320	24	179	697	5	496	1.62e-06	55.5	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_979
contig_955_3	AUI39626.1	25.7	245	155	10	139	368	111	343	1.65e-06	53.9	47929.0	macacine betaherpesvirus 3		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	contig_955
contig_253_2	AYV76822.1	37.0	119	68	4	427	543	208	321	1.66e-06	56.2	2487763.0	Barrevirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Barrevirus sp.	contig_253
contig_483_7	AKS26328.1	28.1	135	82	4	11	144	28	148	1.79e-06	53.1	109981.0	Diachasmimorpha longicaudata entomopoxvirus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Epsilonentomopoxvirus	Epsilonentomopoxvirus dlongicaudata	contig_483
contig_885_14	ARF08972.1	22.4	192	124	6	73	254	36	212	1.92e-06	53.5	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_885
contig_117_8	AYV76972.1	28.6	119	79	3	29	141	15	133	2.03e-06	50.4	2487763.0	Barrevirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Barrevirus sp.	contig_117
