qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_678_39	YP_009329403.1	30.5	226	126	7	17	225	37	248	1.74e-17	84.7	1903266.0	Cedratvirus A11	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus aljazairmassiliense
contig_678_47	QIG59737.1	26.1	264	153	8	9	255	6	244	1.24e-13	75.9	2704074.0	Dishui Lake phycodnavirus 3	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Dishui Lake phycodnavirus 3
contig_678_52	QDY52168.1	31.3	571	369	11	5	564	20	578	1.58e-84	278.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_678_60	QFG74152.1	29.1	278	166	10	6	274	4	259	1.62e-20	92.8	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_700_1	UYE94304.1	25.2	473	229	13	2	350	618	1089	7.88e-18	92.4	251749.0	Phaeocystis globosa virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prymnesiovirus	Phaeocystis globosa virus
contig_700_3	QOI90579.1	29.7	239	146	8	79	303	57	287	3.05e-20	95.5	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_700_11	QKU35964.1	23.9	821	446	26	10	694	1	778	4.27e-44	174.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_700_12	AYV78014.1	32.9	362	189	10	8	315	18	379	4.58e-41	154.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_700_23	ADX06521.1	28.8	212	128	6	21	225	107	302	2.11e-10	65.9	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_700_30	ARF09888.1	32.4	213	122	7	3	204	339	540	8.59e-20	94.4	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_710_2	QBK86221.1	29.8	124	80	4	100	219	603	723	5.01e-09	59.7	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_710_3	AAR26884.1	30.2	126	81	2	152	270	316	441	8.53e-10	62.8	231992.0	Feldmannia irregularis virus a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus irregularis
contig_710_4	WAX25994.1	78.1	32	7	0	1	32	7	38	1.19e-08	53.5	10566.0	Human papillomavirus	N/A	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	N/A	Human papillomavirus
contig_715_1	AXN91073.1	35.3	85	55	0	2	86	7	91	7.33e-14	68.6	1302812.0	Namao virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Namao virus
contig_715_2	AYV84625.1	42.4	139	61	5	19	149	35	162	1.08e-20	91.3	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_715_6	QPB44529.1	45.2	73	39	1	119	190	54	126	1.86e-08	57.4	3069717.0	Medusavirus stheno T3	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus sthenus
contig_733_11	QBK88329.1	30.3	231	129	8	4	221	72	283	9.84e-19	86.3	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_733_15	QFG73671.1	31.3	367	237	6	19	379	6	363	4.8499999999999997e-54	186.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_733_20	QDY52025.1	27.8	248	169	8	6	249	10	251	4.420000000000001e-21	92.4	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_733_21	BDT62002.1	26.7	150	85	5	3	128	27	175	1.73e-08	53.9	2984272.0	Penaeus monodon majanivirus B	N/A	N/A	N/A	Naldaviricetes	N/A	Nimaviridae	N/A	Penaeus monodon majanivirus B
contig_733_22	YP_009001498.1	29.3	205	125	3	43	246	482	667	2.55e-20	97.4	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_733_49	YP_009001498.1	25.0	260	159	8	2	261	461	684	3.14e-12	72.0	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_733_50	YP_009001498.1	26.8	235	145	6	8	242	465	672	5.16e-18	89.0	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_739_1	QBK87088.1	35.5	211	108	6	2	200	351	545	9.73e-20	96.7	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_75_24	AWA44806.1	29.7	279	172	6	4	267	360	629	1.61e-22	100.0	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_75_25	AII17197.1	31.0	116	72	3	1	109	510	624	2.51e-07	56.2	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_763_8	QKF94254.1	30.8	104	71	1	44	146	41	144	1.67e-08	53.9	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_763_9	QPI16261.1	30.1	292	176	6	4	290	2	270	4.52e-28	112.0	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_763_10	QBK86013.1	33.3	114	71	2	4	114	420	531	5.55e-11	62.0	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_763_12	ABG37656.1	35.5	93	60	0	62	154	602	694	3.7e-12	68.2	3694.0	Populus trichocarpa	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus trichocarpa
contig_764_3	WYL19072.1	24.4	168	111	3	1	157	296	458	6.89e-07	53.5	3040692.0	Pentanymphon antarcticum iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	Pentanymphon antarcticum iridovirus
contig_772_3	QDY52375.1	69.0	71	22	0	8	78	309	379	5.71e-28	109.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_772_4	QDY52375.1	43.4	318	157	7	1	306	1	307	1.37e-75	244.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_772_8	QKU33818.1	33.8	396	246	3	67	462	152	531	3.17e-67	231.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_796_10	WAX25994.1	93.9	33	2	0	1	33	7	39	3.26e-14	67.0	10566.0	Human papillomavirus	N/A	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	N/A	Human papillomavirus
contig_816_5	AYV78233.1	35.8	503	314	6	6	503	4	502	4.13e-102	320.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_816_7	QFG74551.1	28.3	233	152	4	210	428	202	433	3.36e-19	93.2	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_10	AUI39789.1	30.4	171	116	2	59	229	30	197	2.81e-17	80.9	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_816_14	SPN79811.1	31.8	217	132	8	19	227	29	237	3.79e-18	87.0	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_816_19	NP_077550.1	29.9	127	82	2	242	361	437	563	1.17e-09	65.1	37665.0	Ectocarpus siliculosus virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus
contig_816_21	QBK86221.1	26.9	253	164	9	352	588	203	450	9.6e-17	88.2	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_816_28	AYV75146.1	27.5	788	516	16	38	799	63	821	5.7599999999999995e-67	244.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_816_30	QFG74015.1	29.2	643	392	20	7	645	1	584	1.46e-51	192.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_35	QBK88429.1	29.1	652	388	24	114	712	114	744	2.5600000000000003e-58	215.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_816_44	QFG73726.1	30.4	135	91	2	19	150	6	140	1.34e-14	75.1	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_57	AAP06788.1	26.6	433	278	9	100	506	195	613	3.5500000000000003e-37	152.0	4577.0	Zea mays	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
contig_816_62	QKU34798.1	43.4	357	184	5	4	354	62	406	4.07e-92	285.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_816_66	UMO79168.1	50.3	175	84	2	18	191	262	434	1.46e-51	175.0	2847767.0	Pandoravirus belohorizontensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus belohorizontensis
contig_816_67	WGU26825.1	33.7	460	284	12	43	488	41	493	1.1600000000000001e-57	203.0	4568.0	Triticum monococcum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum monococcum
contig_830_6	ULY68552.1	34.9	63	41	0	106	168	139	201	3.18e-06	50.8	2922419.0	Chlorella virus XW01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Chlorella virus XW01
contig_830_16	ATX75159.1	27.2	345	219	11	1	313	24	368	7.55e-19	90.1	2042482.0	Eastern grey kangaroopox virus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Macropopoxvirus	Macropopoxvirus mgiganteuspox
contig_830_18	YP_009001498.1	31.0	203	130	5	4	204	466	660	2.36e-22	99.4	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_830_23	QDH89688.1	39.1	87	53	0	34	120	6	92	5.24e-14	72.0	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_831_6	QDY52220.1	29.6	226	143	6	2	221	338	553	2.07e-17	87.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_831_11	QBK93389.1	30.8	302	162	15	3	296	9	271	5.740000000000001e-27	110.0	2506597.0	Pithovirus LCPAC404	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC404
contig_831_29	QBK89188.1	51.7	377	172	5	19	390	40	411	8.35e-117	351.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_831_31	ABY48138.1	30.4	227	136	6	7	224	33	246	2.23e-19	90.9	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_831_34	QDY52220.1	31.2	231	134	8	3	221	337	554	5.27e-20	92.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_831_37	QKF94206.1	26.3	289	192	9	8	288	24	299	3.23e-15	79.3	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_85_5	AUI39789.1	30.5	141	97	1	113	252	28	168	1.82e-19	87.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_85_8	QBK87243.1	30.0	120	82	2	1	118	468	587	1.36e-08	58.5	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_85_9	AYV86642.1	26.6	286	172	10	558	808	204	486	2.49e-10	68.6	2487774.0	Sylvanvirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sylvanvirus sp.
contig_85_11	AGE56458.1	24.7	673	395	19	34	632	33	667	4.9200000000000004e-33	140.0	1278261.0	Paramecium bursaria Chlorella virus NE-JV-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus NE-JV-1
contig_85_42	QIH04859.1	42.0	281	162	1	3	282	4	284	1.7900000000000002e-64	208.0	2713452.0	Dasineura jujubifolia toursvirus 2a	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a
contig_85_44	AAU93529.1	30.0	280	158	12	3	254	13	282	5.23e-15	79.7	4577.0	Zea mays	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
contig_85_61	QBK88329.1	28.8	278	181	7	293	567	9	272	1.11e-19	93.6	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_85_66	ABY48138.1	33.5	215	120	9	20	219	48	254	3.74e-18	87.0	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_899_8	QKU34100.1	33.0	100	63	3	305	400	523	622	2.65e-07	57.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_903_7	QKU34499.1	31.9	430	244	8	10	393	28	454	2.54e-67	224.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_903_9	YP_009430141.1	28.8	184	128	3	11	192	756	938	2.77e-13	73.6	1349410.0	Pandoravirus salinus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus salinus
contig_903_10	YP_001426659.1	29.2	236	155	6	421	653	124	350	4.18e-18	92.8	411359.0	Acanthocystis turfacea chlorella virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus heliozoae
contig_903_14	QDY51830.1	42.1	76	32	4	6	69	25	100	3.01e-08	50.1	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_907_12	QBK87503.1	51.1	264	122	3	1	264	31	287	1.38e-71	244.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_907_16	ARF10066.1	24.9	354	192	8	23	307	100	448	8.37e-20	93.2	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_907_21	QYB17777.1	25.8	314	207	10	49	349	50	350	4.36e-15	80.5	2862371.0	Pacmanvirus S19	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pacmanvirus S19
contig_910_1	AYV76247.1	36.1	83	44	4	15	94	482	558	8.76e-09	54.7	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_910_11	AXH78870.1	26.4	246	169	2	121	358	1	242	9.56e-17	82.8	2202954.0	Circular genetic element sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Circular genetic element sp.
contig_910_13	QDH89688.1	40.4	89	53	0	52	140	6	94	2.98e-13	70.1	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_910_24	AQN68312.1	26.1	410	238	15	86	469	9	379	1.78e-28	119.0	1956188.0	Saudi moumouvirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Saudi moumouvirus
contig_910_30	AYV83454.1	35.1	652	378	10	30	680	5	612	1.43e-133	409.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_910_31	CAA38181.1	48.1	426	200	7	3	417	8	423	1.19e-118	355.0	5547.0	Trichoderma viride	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma viride
contig_910_32	QBK87586.1	38.0	505	291	12	7	498	3	498	7.81e-100	320.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_910_36	AWA44806.1	33.3	93	60	1	27	117	200	292	5.66e-08	54.3	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_910_39	ATZ81087.1	36.5	241	128	7	104	337	22	244	3.43e-35	135.0	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_910_40	ATZ80445.1	28.7	244	138	8	26	265	78	289	5.26e-13	75.1	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_910_42	ACS71538.1	34.7	190	111	5	3	190	29	207	1.1199999999999999e-23	97.1	137758.0	Cassava brown streak virus	N/A	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus brunusmanihotis
contig_910_43	AYV75139.1	24.6	398	222	17	34	366	18	402	7.58e-12	71.6	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_910_48	YP_009001498.1	27.5	222	149	4	5	224	465	676	1.51e-19	93.6	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_910_50	YP_009448696.1	24.6	276	173	11	28	276	124	391	7.15e-08	57.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_910_60	ABZ80022.1	31.2	1070	604	28	28	1042	17	1009	1.24e-141	454.0	2737033.0	synthetic Vaccinia virus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	synthetic Vaccinia virus
contig_910_62	CAK7596864.1	33.6	131	63	4	66	172	9	139	2.37e-11	63.2	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_910_69	AYV76247.1	24.0	371	236	11	11	343	81	443	1.18e-12	72.8	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_911_2	QBK86799.1	25.6	332	191	10	63	382	487	774	2.45e-16	85.1	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_911_5	AYV82302.1	33.6	602	289	20	7	508	2	592	6.04e-74	248.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_911_7	QBK87344.1	31.8	192	114	6	1	184	1	183	4.23e-14	73.6	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_911_16	QBK88429.1	26.3	659	407	27	99	696	127	767	4.73e-37	152.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_911_21	AYV81995.1	38.6	389	194	12	7	361	5	382	1.5500000000000002e-57	206.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_918_3	AYV80835.1	26.5	283	161	6	2	276	61	304	1.81e-16	81.6	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_927_5	QFG73897.1	27.5	200	130	5	15	208	8	198	2.16e-14	74.7	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_927_6	YP_009174709.1	34.9	106	67	2	64	168	70	174	1.01e-12	66.6	1586713.0	Yellowstone lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1
contig_927_9	QKU34006.1	31.3	364	201	14	128	455	53	403	1.55e-31	129.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_927_10	BFT93306.1	32.7	208	119	8	85	287	83	274	2e-14	75.5	3349365.0	Medusavirus sp. 'euryale'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus sp. 'euryale'
contig_927_14	AYV76294.1	26.3	391	216	5	31	349	42	432	9.390000000000001e-26	110.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_935_13	AUI39789.1	30.6	157	107	1	98	252	23	179	1.13e-17	82.8	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_935_21	XDO02062.1	30.8	331	211	8	4	329	6	323	8.859999999999999e-42	157.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_935_43	QFG74616.1	30.1	286	194	3	1	285	2	282	1.51e-32	130.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_943_29	QKU35619.1	28.1	210	127	4	27	224	119	316	6.44e-13	73.9		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_943_31	YP_009174709.1	36.2	105	67	0	71	175	69	173	1.69e-18	82.4	1586713.0	Yellowstone lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1
contig_943_35	QKU35619.1	40.6	360	202	4	3	360	92	441	3.26e-90	281.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_943_37	AYV83811.1	33.2	211	138	1	130	337	102	312	1.7700000000000001e-29	119.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_943_39	ARF12558.1	28.6	126	82	3	1	119	131	255	1.79e-06	48.9	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
