Sample	Species	Taxonomy_ID	Assigned_Reads	Fraction	RPM
SRR35987572	Enamovirus AEV	1770265	15	0.0	0.0955311776124443
SRR35987572	Uukuvirus dermacentoris	2734595	15	0.0	0.0955311776124443
SRR35987572	Phasivirus parryense	3052630	15	0.0	0.0955311776124443
SRR35987572	Pontunivirus mauremydis	3431826	15	0.0	0.0955311776124443
SRR35987572	Mamastrovirus suis	3430637	15	0.0	0.0955311776124443
SRR35987572	Dromedary astrovirus	1662272	15	0.0	0.0955311776124443
SRR35987572	Sewage-associated circular DNA molecule-3	1592212	15	0.0	0.0955311776124443
SRR35987572	Tanay virus	1489714	15	0.0	0.0955311776124443
SRR35987572	Dyokappapapillomavirus 4	2169879	15	0.0	0.0955311776124443
SRR35987572	Beihai picorna-like virus 104	1922532	15	0.0	0.0955311776124443
SRR35987572	Changjiang polero-like virus 1	1922799	15	0.0	0.0955311776124443
SRR35987572	Hubei virga-like virus 18	1923333	15	0.0	0.0955311776124443
SRR35987572	Beihai picorna-like virus 120	1922549	15	0.0	0.0955311776124443
SRR35987572	Wuhan house centipede virus 4	1923708	15	0.0	0.0955311776124443
SRR35987572	Orthobunyavirus squalofluvii	3052443	15	0.0	0.0955311776124443
SRR35987572	Skunavirus sv62605	2845176	15	0.0	0.0955311776124443
SRR35987572	Skunavirus A16	2845449	15	0.0	0.0955311776124443
SRR35987572	Fraservirus testudinis	3060006	15	0.0	0.0955311776124443
SRR35987572	Emaravirus rosae	1980433	15	0.0	0.0955311776124443
SRR35987572	Orthotospovirus citrullomaculosi	3052571	15	0.0	0.0955311776124443
SRR35987572	Diatom colony associated dsRNA virus 17 genome type B	1678178	15	0.0	0.0955311776124443
SRR35987572	Fromanvirus Bxb1	148603	15	0.0	0.0955311776124443
SRR35987572	Unuamitovirus scni1	2956622	15	0.0	0.0955311776124443
SRR35987572	Bhendi yellow vein Delhi virus	1088661	15	0.0	0.0955311776124443
SRR35987572	Phytophthora infestans RNA virus 2	2303160	15	0.0	0.0955311776124443
SRR35987572	Deltapolyomavirus undecihominis	1891745	15	0.0	0.0955311776124443
SRR35987572	Polymycovirus aspergilli	3431804	15	0.0	0.0955311776124443
SRR35987572	Ludopivirus agrewhifrogo	3430512	15	0.0	0.0955311776124443
SRR35987572	Beihai picorna-like virus 7	1922616	15	0.0	0.0955311776124443
SRR35987572	Leicestervirus CD382	2843973	15	0.0	0.0955311776124443
SRR35987572	Hubei picorna-like virus 47	1923128	15	0.0	0.0955311776124443
SRR35987572	Hubei yanvirus-like virus 1	1923343	15	0.0	0.0955311776124443
SRR35987572	Begomovirus solanumcebuense	3426988	15	0.0	0.0955311776124443
SRR35987572	Begomovirus vignaradiataindiaense	3427105	15	0.0	0.0955311776124443
SRR35987572	Avon-Heathcote Estuary associated circular virus 11	1618234	15	0.0	0.0955311776124443
SRR35987572	Cyclovirus murcielago	3059929	15	0.0	0.0955311776124443
SRR35987572	Human PoSCV5-like circular virus	1965018	15	0.0	0.0955311776124443
SRR35987572	Marine snail associated circular virus	1692255	15	0.0	0.0955311776124443
SRR35987572	Gammarus sp. amphipod associated circular virus	1692250	15	0.0	0.0955311776124443
SRR35987572	Termite associated circular virus 3	2108551	15	0.0	0.0955311776124443
SRR35987572	Percilovirus lophii	3051405	15	0.0	0.0955311776124443
SRR35987572	Raphanus sativus cryptic virus 3	580254	15	0.0	0.0955311776124443
SRR35987572	Tettorquevirus felid6	3052775	15	0.0	0.0955311776124443
SRR35987572	Posavirus 1	1105380	15	0.0	0.0955311776124443
SRR35987572	Omegatetravirus helicoverpae	3431224	15	0.0	0.0955311776124443
SRR35987572	Omegatetravirus nudaureliae	3431225	15	0.0	0.0955311776124443
SRR35987572	Sanxia picorna-like virus 10	1923367	15	0.0	0.0955311776124443
SRR35987572	Sanxia water strider virus 8	1923407	15	0.0	0.0955311776124443
SRR35987572	Hubei picorna-like virus 50	1923132	15	0.0	0.0955311776124443
SRR35987572	Shahe isopoda virus 2	1923422	15	0.0	0.0955311776124443
SRR35987572	Orthonairovirus keterehense	3052524	15	0.0	0.0955311776124443
SRR35987572	Reptarenavirus californiae	3052724	15	0.0	0.0955311776124443
SRR35987572	Beihai tombus-like virus 2	1922723	15	0.0	0.0955311776124443
SRR35987572	Lyssavirus irkut	249583	15	0.0	0.0955311776124443
SRR35987572	Lyssavirus helsinki	2951619	15	0.0	0.0955311776124443
SRR35987572	Alces alces faeces associated microvirus MP3 6497	2219139	15	0.0	0.0955311776124443
SRR35987572	Alpharicinrhavirus taishun	3426285	15	0.0	0.0955311776124443
SRR35987572	Gemykibivirus planta1	2844595	15	0.0	0.0955311776124443
SRR35987572	Triamitovirus cespA	2956544	15	0.0	0.0955311776124443
SRR35987572	Odonatavirus odontis	2845701	15	0.0	0.0955311776124443
SRR35987572	Pediavirus cirripedis	2845780	15	0.0	0.0955311776124443
SRR35987572	Lebotivirus ni	3430351	15	0.0	0.0955311776124443
SRR35987572	Betapartitivirus octiheterobasidion	3427253	15	0.0	0.0955311776124443
SRR35987572	Benyvirus arctii	3427126	15	0.0	0.0955311776124443
SRR35987572	Duamitovirus rhso25	2955803	15	0.0	0.0955311776124443
SRR35987572	Porprismacovirus chicas5	2845888	15	0.0	0.0955311776124443
SRR35987572	Alphapartitivirus trifolii	3426235	15	0.0	0.0955311776124443
SRR35987572	Alphapartitivirus triheterobasidion	3426236	15	0.0	0.0955311776124443
SRR35987572	Begomovirus capsicumlahorense	3426709	15	0.0	0.0955311776124443
SRR35987572	Badnavirus tessellocitri	3047758	15	0.0	0.0955311776124443
SRR35987572	Bdellomicrovirus MH2K	1986027	15	0.0	0.0955311776124443
SRR35987572	Scindoambidensovirus orthopteran1	3052744	15	0.0	0.0955311776124443
SRR35987572	Tombusvirus limonii	3048182	15	0.0	0.0955311776124443
SRR35987572	Pbunavirus Epa7	2956270	15	0.0	0.0955311776124443
SRR35987572	Pahexavirus P104A	1982268	15	0.0	0.0955311776124443
SRR35987572	Pahexavirus PHL095N00	1982283	15	0.0	0.0955311776124443
SRR35987572	Pahexavirus PHL301M00	1982301	15	0.0	0.0955311776124443
SRR35987572	Fusagravirus ni	3428893	15	0.0	0.0955311776124443
SRR35987572	Alphanucleorhabdovirus colocasiae	2749935	15	0.0	0.0955311776124443
SRR35987572	Begomovirus solanumguangxiense	3427023	15	0.0	0.0955311776124443
SRR35987572	Rhizoulivirus gammarhizoctoniae	2956370	15	0.0	0.0955311776124443
SRR35987572	Jerseyvirus shelanagig	3430066	15	0.0	0.0955311776124443
SRR35987572	Victorivirus kyu	3433224	15	0.0	0.0955311776124443
SRR35987572	Jerseyvirus VSe103	3430079	15	0.0	0.0955311776124443
SRR35987572	Jerseyvirus SETP3	2005700	15	0.0	0.0955311776124443
SRR35987572	Jerseyvirus f18SE	1981032	15	0.0	0.0955311776124443
SRR35987572	Goukovirus ceraphri	3060023	15	0.0	0.0955311776124443
SRR35987572	Orthoflavivirus montanaense	3048206	15	0.0	0.0955311776124443
SRR35987572	Mammarenavirus caliense	3052300	15	0.0	0.0955311776124443
SRR35987572	Potexvirus ecsthalassiae	3433838	15	0.0	0.0955311776124443
SRR35987572	Alphafusellovirus beppuense	3426194	15	0.0	0.0955311776124443
SRR35987572	Ampelovirus trivitis	3426349	15	0.0	0.0955311776124443
SRR35987572	Peduovirus L413C	227940	15	0.0	0.0955311776124443
SRR35987572	Gemycircularvirus alces1	2844411	15	0.0	0.0955311776124443
SRR35987572	Betarhizoulivirus solani	2955476	15	0.0	0.0955311776124443
SRR35987572	Potyvirus tulipadefractum	3240628	15	0.0	0.0955311776124443
SRR35987572	Potyvirus vignae	3240634	15	0.0	0.0955311776124443
SRR35987572	Parramatta River virus	1708654	15	0.0	0.0955311776124443
SRR35987572	Deltascleroulivirus betaplasmoparae	2955748	15	0.0	0.0955311776124443
SRR35987572	Friunavirus Abp1	1985714	15	0.0	0.0955311776124443
SRR35987572	Goravirus drakeae	3429072	15	0.0	0.0955311776124443
SRR35987572	Limeum africanum associated virus	2093276	15	0.0	0.0955311776124443
SRR35987572	Carlavirus rhochrysanthemi	3427791	15	0.0	0.0955311776124443
SRR35987572	Carlavirus vignae	3427805	15	0.0	0.0955311776124443
SRR35987572	Iflavirus vomitus	3047365	15	0.0	0.0955311776124443
SRR35987572	Ghunavirus WRT	1981932	15	0.0	0.0955311776124443
SRR35987572	Spinunavirus ARI04682	3432561	15	0.0	0.0955311776124443
SRR35987572	Alphatorquevirus homin2	3048421	15	0.0	0.0955311776124443
SRR35987572	Phialvirus golin	2956313	15	0.0	0.0955311776124443
SRR35987572	Dyokappapapillomavirus 5	2169880	15	0.0	0.0955311776124443
SRR35987572	Treisdeltapapillomavirus 1	1921773	15	0.0	0.0955311776124443
SRR35987572	Dyoomegapapillomavirus 1	1918731	15	0.0	0.0955311776124443
SRR35987572	Serinus canaria papillomavirus 1	2094713	15	0.0	0.0955311776124443
SRR35987572	Phlebovirus gabekense	3052650	15	0.0	0.0955311776124443
SRR35987572	Phlebovirus gloriaense	3052651	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus deeone	1914208	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus teqdroes	2844259	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus SHBML501	3052768	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus kha5h	2844129	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus zeezee23	2843957	15	0.0	0.0955311776124443
SRR35987572	Tequatrovirus pp01	2844229	14	0.0	0.08916243243828136
SRR35987572	Sigmapapillomavirus 1	1176147	14	0.0	0.08916243243828136
SRR35987572	Tequatrovirus c40	1914204	14	0.0	0.08916243243828136
SRR35987572	Zetapapillomavirus 1	333919	14	0.0	0.08916243243828136
SRR35987572	Cilevirus solani	3059879	14	0.0	0.08916243243828136
SRR35987572	Gammapapillomavirus 17	1513262	14	0.0	0.08916243243828136
SRR35987572	Phlebovirus medjerdaense	3052662	14	0.0	0.08916243243828136
SRR35987572	Phlebovirus florisense	3052649	14	0.0	0.08916243243828136
SRR35987572	Nienokoue virus	1286143	14	0.0	0.08916243243828136
SRR35987572	Kuttervirus maane	2846134	14	0.0	0.08916243243828136
SRR35987572	Lambdapapillomavirus 2	35258	14	0.0	0.08916243243828136
SRR35987572	Enamovirus CVEV	3428480	14	0.0	0.08916243243828136
SRR35987572	Botrytis cinerea hypovirus 1 satellite-like RNA	2219109	14	0.0	0.08916243243828136
SRR35987572	Mosquito VEM virus SDRBAJ	1034806	14	0.0	0.08916243243828136
SRR35987572	Gammapapillomavirus 18	1513263	14	0.0	0.08916243243828136
SRR35987572	Polerovirus MAYMV	3431756	14	0.0	0.08916243243828136
SRR35987572	Cheoctovirus ritaG	2955679	14	0.0	0.08916243243828136
SRR35987572	Cheoctovirus phatniss	2955672	14	0.0	0.08916243243828136
SRR35987572	Cell fusing agent virus	31658	14	0.0	0.08916243243828136
SRR35987572	Penicillimonavirus kilnbarnense	2845793	14	0.0	0.08916243243828136
SRR35987572	Closterovirus nanobetae	3428008	14	0.0	0.08916243243828136
SRR35987572	Alphacytorhabdovirus lactucanecante	3426144	14	0.0	0.08916243243828136
SRR35987572	Ilarvirus ApNMV	3429914	14	0.0	0.08916243243828136
SRR35987572	Betascleroulivirus kappaplasmoparae	2955485	14	0.0	0.08916243243828136
SRR35987572	Gammafusarivirus lentinualea	2955929	14	0.0	0.08916243243828136
SRR35987572	Gemycircularvirus ptero1	2844508	14	0.0	0.08916243243828136
SRR35987572	Peduovirus 11W	3060525	14	0.0	0.08916243243828136
SRR35987572	Mastrevirus sporobosecundi	3430733	14	0.0	0.08916243243828136
SRR35987572	Draselvirus dentati	2501936	14	0.0	0.08916243243828136
SRR35987572	Phietavirus StauST3983	2846294	14	0.0	0.08916243243828136
SRR35987572	Betascleroulivirus deltaplasmoparae	2955480	14	0.0	0.08916243243828136
SRR35987572	Chaphamaparvovirus primate1	3052111	14	0.0	0.08916243243828136
SRR35987572	Brevihamaparvovirus dipteran1	3052098	14	0.0	0.08916243243828136
SRR35987572	Hepanhamaparvovirus decapod1	3052240	14	0.0	0.08916243243828136
SRR35987572	Ipomovirus cucumisvenaflavi	3429979	14	0.0	0.08916243243828136
SRR35987572	Odonata-associated circular virus-18	1592118	14	0.0	0.08916243243828136
SRR35987572	Betapolyomavirus securanorvegicus	1919247	14	0.0	0.08916243243828136
SRR35987572	Betapolyomavirus hominis	1891762	14	0.0	0.08916243243828136
SRR35987572	Protoparvovirus primate2	3052715	14	0.0	0.08916243243828136
SRR35987572	Pelamoviroid malleusmali	2485233	14	0.0	0.08916243243828136
SRR35987572	Finnlakevirus FLiP	2734591	14	0.0	0.08916243243828136
SRR35987572	Orthohantavirus boweense	3052471	14	0.0	0.08916243243828136
SRR35987572	Dragonfly-associated microphage 1	1234888	14	0.0	0.08916243243828136
SRR35987572	Nepavirus	1224510	14	0.0	0.08916243243828136
SRR35987572	Zeavirus zeae	3048191	14	0.0	0.08916243243828136
SRR35987572	Lake Sinai Virus SA1	1983562	14	0.0	0.08916243243828136
SRR35987572	Iteradensovirus lepidopteran2	3052256	14	0.0	0.08916243243828136
SRR35987572	Tritimovirus tritici	3433003	14	0.0	0.08916243243828136
SRR35987572	Mammarenavirus gairoense	3052306	14	0.0	0.08916243243828136
SRR35987572	Allexivirus sigmamedicagonis	1985968	14	0.0	0.08916243243828136
SRR35987572	Wuhan house centipede virus 9	1923713	14	0.0	0.08916243243828136
SRR35987572	Hubei tombus-like virus 11	1923257	14	0.0	0.08916243243828136
SRR35987572	Beihai mantis shrimp virus 4	1922431	14	0.0	0.08916243243828136
SRR35987572	Hubei odonate virus 2	1922997	14	0.0	0.08916243243828136
SRR35987572	Pahexavirus pacnes201215	1982270	14	0.0	0.08916243243828136
SRR35987572	Pahexavirus attacne	1982254	14	0.0	0.08916243243828136
SRR35987572	Moineauvirus P7633	3060370	14	0.0	0.08916243243828136
SRR35987572	Betabotoulivirus betaplasmoparae	2955433	14	0.0	0.08916243243828136
SRR35987572	Lepeophtheirus virus LS24	2080823	14	0.0	0.08916243243828136
SRR35987572	Lostrhavirus hyalomma	2844987	14	0.0	0.08916243243828136
SRR35987572	Caligrhavirus lepeophtheirus	2560551	14	0.0	0.08916243243828136
SRR35987572	Fusagravirus ichi	3428881	14	0.0	0.08916243243828136
SRR35987572	Vesivirus ferret badger/JX12/China/2012	1615583	14	0.0	0.08916243243828136
SRR35987572	St-Valerien swine virus	646294	14	0.0	0.08916243243828136
SRR35987572	Scleroulivirus epsilonplasmoparae	2956408	14	0.0	0.08916243243828136
SRR35987572	Chivirus ST101	2846108	14	0.0	0.08916243243828136
SRR35987572	Mycobacterium phage Nhonho	1675553	14	0.0	0.08916243243828136
SRR35987572	Muscodensovirus dipteran1	3052349	14	0.0	0.08916243243828136
SRR35987572	Nepovirus oleae	3048229	14	0.0	0.08916243243828136
SRR35987572	Pagevirus pony	1921188	14	0.0	0.08916243243828136
SRR35987572	Bat picornavirus 1	1074863	14	0.0	0.08916243243828136
SRR35987572	Alphapolyomavirus callosciuri	2721748	14	0.0	0.08916243243828136
SRR35987572	Orthobunyavirus buttonwillowense	3052383	14	0.0	0.08916243243828136
SRR35987572	Orthobunyavirus bwambaense	3052384	14	0.0	0.08916243243828136
SRR35987572	Simiispumavirus atespp	3432449	14	0.0	0.08916243243828136
SRR35987572	Comovirus rugomusivum	3047678	14	0.0	0.08916243243828136
SRR35987572	Comovirus trifolii	3048294	14	0.0	0.08916243243828136
SRR35987572	Betahypovirus americanum	2955456	14	0.0	0.08916243243828136
SRR35987572	Unuamitovirus enmu3	2956595	14	0.0	0.08916243243828136
SRR35987572	Hepatovirus erubebrufu	3429216	14	0.0	0.08916243243828136
SRR35987572	Black currant leaf chlorosis associated virus	1937789	14	0.0	0.08916243243828136
SRR35987572	Magoulivirus betaplasmoparae	2956154	14	0.0	0.08916243243828136
SRR35987572	Magoulivirus jiplasmoparae	2956162	14	0.0	0.08916243243828136
SRR35987572	Umbravirus ethiopiaense	3047830	14	0.0	0.08916243243828136
SRR35987572	Alphacarmotetravirus providencense	3426093	14	0.0	0.08916243243828136
SRR35987572	Shanivirus culiziae	3432390	14	0.0	0.08916243243828136
SRR35987572	Tupaia hepatovirus A	1768064	14	0.0	0.08916243243828136
SRR35987572	Grapevine virus K	2016034	14	0.0	0.08916243243828136
SRR35987572	Badnavirus maculahederae	3048156	14	0.0	0.08916243243828136
SRR35987572	Apscaviroid betaflavivitis	3416570	14	0.0	0.08916243243828136
SRR35987572	Begomovirus ipomoeahenanense	3426810	14	0.0	0.08916243243828136
SRR35987572	Alphapartitivirus flammulinae	3426230	14	0.0	0.08916243243828136
SRR35987572	Tupavirus klamath	1972588	14	0.0	0.08916243243828136
SRR35987572	Gemykolovirus easlu1	2844611	14	0.0	0.08916243243828136
SRR35987572	Farfantepenaeus duorarum circovirus	1380894	14	0.0	0.08916243243828136
SRR35987572	Nigecruvirus ixodes	2845680	14	0.0	0.08916243243828136
SRR35987572	Wuhan insect virus 13	1923717	14	0.0	0.08916243243828136
SRR35987572	Hubei picorna-like virus 70	1923154	14	0.0	0.08916243243828136
SRR35987572	Wuhan insect virus 12	1923716	14	0.0	0.08916243243828136
SRR35987572	Beihai picorna-like virus 56	1922601	14	0.0	0.08916243243828136
SRR35987572	Hubei picorna-like virus 42	1923123	14	0.0	0.08916243243828136
SRR35987572	Wenling picorna-like virus 5	1923533	14	0.0	0.08916243243828136
SRR35987572	Hubei narna-like virus 21	1922952	14	0.0	0.08916243243828136
SRR35987572	Beihai victori-like virus 1	1922737	14	0.0	0.08916243243828136
SRR35987572	Beihai picorna-like virus 91	1922638	14	0.0	0.08916243243828136
SRR35987572	Begomovirus citrulli	3426732	14	0.0	0.08916243243828136
SRR35987572	Begomovirus rhynchosiaindiaense	3426922	14	0.0	0.08916243243828136
SRR35987572	Begomovirus sidavariatialagoense	3426967	14	0.0	0.08916243243828136
SRR35987572	Begomovirus solanumvariatuminvolutionis	3427083	14	0.0	0.08916243243828136
SRR35987572	Yak enterovirus	1604871	14	0.0	0.08916243243828136
SRR35987572	Fusarium poae negative-stranded virus 1	1849544	14	0.0	0.08916243243828136
SRR35987572	Scleroulivirus kappaplasmoparae	2956412	14	0.0	0.08916243243828136
SRR35987572	Sanxia water strider virus 13	1923397	14	0.0	0.08916243243828136
SRR35987572	Metalloincertoparvovirus decapod1	3060304	14	0.0	0.08916243243828136
SRR35987572	Alphavirus madariaga	3426305	14	0.0	0.08916243243828136
SRR35987572	Peropuvirus dentati	2501956	14	0.0	0.08916243243828136
SRR35987572	Hubei coleoptera virus 1	1922860	14	0.0	0.08916243243828136
SRR35987572	Sclerotinia sclerotiorum debilitation-associated RNA virus 2	1502101	14	0.0	0.08916243243828136
SRR35987572	Dubowvirus IPLA88	575608	14	0.0	0.08916243243828136
SRR35987572	Sripuvirus chaco	1985694	14	0.0	0.08916243243828136
SRR35987572	Beihai tombus-like virus 3	1922724	14	0.0	0.08916243243828136
SRR35987572	Betapartitivirus piheterobasidion	3427254	14	0.0	0.08916243243828136
SRR35987572	Hapavirus manitoba	1972619	14	0.0	0.08916243243828136
SRR35987572	Circovirus rongeur	3052131	14	0.0	0.08916243243828136
SRR35987572	Pythium polare bunya-like RNA virus 1	2137352	14	0.0	0.08916243243828136
SRR35987572	Polerovirus PEVYV5	3431768	14	0.0	0.08916243243828136
SRR35987572	Betahymrhavirus heterodontonyx	2844828	14	0.0	0.08916243243828136
SRR35987572	Betapleolipovirus italiense	3427286	14	0.0	0.08916243243828136
SRR35987572	Potyvirus croci	3240512	14	0.0	0.08916243243828136
SRR35987572	Claudivirus QCM11	2843783	14	0.0	0.08916243243828136
SRR35987572	Tobamovirus latentabaci	3432874	14	0.0	0.08916243243828136
SRR35987572	Alphapleolipovirus italiense	2747317	14	0.0	0.08916243243828136
SRR35987572	Potyvirus cypripedii	3240516	14	0.0	0.08916243243828136
SRR35987572	Becurtovirus exomis	3426659	14	0.0	0.08916243243828136
SRR35987572	Foveavirus mali	35350	14	0.0	0.08916243243828136
SRR35987572	Foveavirus rupestris	3428812	14	0.0	0.08916243243828136
SRR35987572	Robigovirus viridiavii	3432176	14	0.0	0.08916243243828136
SRR35987572	Gammanucleorhabdovirus maydis	2748968	14	0.0	0.08916243243828136
SRR35987572	Bat bocavirus	1329649	14	0.0	0.08916243243828136
SRR35987572	Rabovirus begaschmo	3432091	14	0.0	0.08916243243828136
SRR35987572	Bymovirus hordei	3427664	14	0.0	0.08916243243828136
SRR35987572	Pbunavirus S1	2845965	14	0.0	0.08916243243828136
SRR35987572	Groundnut rosette virus satellite RNA	127441	14	0.0	0.08916243243828136
SRR35987572	Peanut stunt virus satellite RNA	193122	14	0.0	0.08916243243828136
SRR35987572	Small anellovirus	393049	14	0.0	0.08916243243828136
SRR35987572	Orthobunyavirus koongoli	3052408	14	0.0	0.08916243243828136
SRR35987572	Orthohantavirus khabarovskense	3052483	14	0.0	0.08916243243828136
SRR35987572	Alphatorquevirus cerco3	3051621	14	0.0	0.08916243243828136
SRR35987572	Alphatorquevirus homin29	3048427	14	0.0	0.08916243243828136
SRR35987572	Potyvirus fritillariae	3240529	14	0.0	0.08916243243828136
SRR35987572	Potyvirus capsianuli	3240488	13	0.0	0.0827936872641184
SRR35987572	Potyvirus citrullimoroccense	3240505	13	0.0	0.0827936872641184
SRR35987572	Hubei tombus-like virus 31	1923279	13	0.0	0.0827936872641184
SRR35987572	Wenling chuvirus-like virus 1	1922377	13	0.0	0.0827936872641184
