contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_13715,1153,1.153,33,7.28,6.31,QBK85775.1,45.3,2.9799999999999997e-115,347.0,2506602.0
k141_89709,2552,2.552,73,16.1,6.31,QBK86148.1,35.1,1.07e-24,104.0,2506602.0
k141_175124,1852,1.852,53,11.69,6.31,AGE49076.1,36.4,1.94e-09,55.1,1278268.0
k141_76858,1049,1.049,30,6.61,6.31,YP_009448705.1,35.3,1.3e-12,70.5,2023057.0
k141_169931,1258,1.258,36,7.94,6.31,YP_008437181.2,36.7,4.08e-06,48.5,1349410.0
k141_77115,1293,1.293,37,8.16,6.31,AYV82542.1,32.9,4.63e-16,77.8,2487770.0
k141_83472,1118,1.118,32,7.06,6.31,QKU35065.1,31.7,4.89e-17,81.6,
k141_131937,1188,1.188,34,7.5,6.31,QBK87243.1,25.9,3.09e-07,54.3,2506605.0
k141_40738,1503,1.503,43,9.48,6.31,AYV76217.1,43.2,1.38e-14,70.5,2487775.0
k141_3312,1049,1.049,30,6.61,6.31,QKF94729.1,33.0,1.76e-10,60.8,3070911.0
k141_109585,1957,1.957,56,12.35,6.31,QKU33701.1,38.2,2.97e-56,199.0,
k141_58926,1049,1.049,30,6.61,6.31,QBK86799.1,37.1,4.27e-29,119.0,2506604.0
k141_110643,1363,1.363,39,8.6,6.31,QBK87243.1,30.9,3.75e-27,115.0,2506605.0
k141_121119,1190,1.19,34,7.5,6.3,QBK88904.1,28.7,4.12e-09,59.7,2506608.0
k141_60577,1855,1.855,53,11.69,6.3,QBK86799.1,43.5,7.540000000000001e-27,109.0,2506604.0
k141_146267,2206,2.206,63,13.89,6.3,UPW42252.1,71.3,4.54e-51,178.0,2937230.0
k141_38436,1435,1.435,41,9.04,6.3,AHA54439.1,36.5,3.04e-07,52.8,1421424.0
k141_29183,3150,3.15,90,19.84,6.3,APU89108.1,31.0,1.2800000000000001e-27,112.0,1924551.0
k141_145233,1050,1.05,30,6.61,6.3,WLY67778.1,25.8,1.02e-11,69.7,4932.0
k141_167417,1015,1.015,29,6.39,6.3,XDO02296.1,35.9,4.92e-41,147.0,3240092.0
k141_74330,1821,1.821,52,11.47,6.3,ARF08794.1,29.8,1.06e-12,70.1,1977631.0
k141_148626,1190,1.19,34,7.5,6.3,XKM49749.1,25.5,1.28e-07,56.2,3378370.0
k141_67295,2171,2.171,62,13.67,6.3,QBK85273.1,30.2,8.62e-28,111.0,2506607.0
k141_153065,1996,1.996,57,12.57,6.3,AGE50247.1,29.3,3.69e-38,145.0,1278270.0
k141_109854,1050,1.05,30,6.61,6.3,SPN79811.1,34.8,4.64e-09,58.9,2126980.0
k141_121649,1122,1.122,32,7.06,6.29,AUL78422.2,47.1,6.53e-95,287.0,
k141_26754,1157,1.157,33,7.28,6.29,AYV76607.1,41.3,2.78e-11,63.2,2487775.0
k141_149904,1121,1.121,32,7.06,6.29,AYV84625.1,34.6,4.68e-15,79.3,2487770.0
k141_36437,1121,1.121,32,7.06,6.29,ATZ80206.1,31.3,1.89e-06,49.7,2024608.0
k141_78018,1823,1.823,52,11.47,6.29,AUI39788.1,33.3,6.62e-13,66.2,47929.0
k141_92921,2033,2.033,58,12.79,6.29,QKF94408.1,30.0,9.36e-18,82.0,3070911.0
k141_86312,1578,1.578,45,9.92,6.29,YP_009448274.1,28.2,7.12e-08,55.8,2023057.0
k141_41951,1052,1.052,30,6.61,6.29,AYV75657.1,31.2,1.16e-13,71.6,2487775.0
k141_49345,1577,1.577,45,9.92,6.29,AYV76617.1,36.5,2.1e-08,53.1,2487775.0
k141_39769,1683,1.683,48,10.58,6.29,YP_803294.1,29.9,1.63e-18,86.3,328615.0
k141_98659,1087,1.087,31,6.84,6.29,BCS83199.1,41.2,1.48e-16,77.0,2811091.0
k141_122768,1262,1.262,36,7.94,6.29,QIG59801.1,34.2,4.69e-29,116.0,2704074.0
k141_147287,1016,1.016,29,6.39,6.29,QDY52388.1,31.2,4.31e-13,70.9,2596887.0
k141_117026,1298,1.298,37,8.16,6.29,AYV75900.1,29.8,1.95e-06,48.1,2487775.0
k141_161874,1543,1.543,44,9.7,6.29,AYV80835.1,28.9,3.56e-19,88.6,2487768.0
k141_75116,1088,1.088,31,6.84,6.28,APU89138.1,26.3,3.36e-07,54.3,1924550.0
k141_93765,2246,2.246,64,14.11,6.28,ARF10911.1,42.6,1.74e-22,95.9,1977638.0
k141_20404,2951,2.951,84,18.52,6.28,QKU34198.1,25.6,3.18e-11,69.7,
k141_144321,1159,1.159,33,7.28,6.28,QDY51833.1,46.9,3.95e-36,130.0,2596887.0
k141_89685,1018,1.018,29,6.39,6.28,QDY52085.1,40.0,2.38e-08,51.6,2596887.0
k141_48240,1579,1.579,45,9.92,6.28,AYV82371.1,35.2,1.55e-15,81.6,2487769.0
k141_134332,1721,1.721,49,10.8,6.28,ABY48141.1,31.9,5.06e-75,254.0,3880.0
k141_124911,1686,1.686,48,10.58,6.28,WZH61920.1,48.8,1.79e-20,90.1,3131770.0
k141_107775,1053,1.053,30,6.61,6.28,YP_803294.1,33.6,1.59e-14,71.6,328615.0
k141_139039,1649,1.649,47,10.36,6.28,WRJ69478.1,34.5,1.85e-41,148.0,3045048.0
k141_142214,1229,1.229,35,7.72,6.28,WLY67778.1,29.5,1.8600000000000002e-26,115.0,4932.0
k141_72219,2178,2.178,62,13.67,6.28,ADX06521.1,33.0,2.45e-16,80.5,938083.0
k141_173656,1334,1.334,38,8.38,6.28,AYV77759.1,34.7,8.55e-11,64.3,2487765.0
k141_3141,1264,1.264,36,7.94,6.28,YP_009174709.1,34.9,7.18e-13,65.5,1586713.0
k141_150616,1685,1.685,48,10.58,6.28,CAE02704.1,25.9,1.3e-36,145.0,4952.0
k141_70069,1264,1.264,36,7.94,6.28,AYV80835.1,31.8,2.6e-13,70.9,2487768.0
k141_83814,1088,1.088,31,6.84,6.28,QFG74155.1,37.6,1.76e-16,77.0,1737588.0
k141_64643,2456,2.456,70,15.43,6.28,YP_009329403.1,32.1,3.55e-14,75.9,1903266.0
k141_62979,1474,1.474,42,9.26,6.28,BBI30180.1,31.8,1.8299999999999997e-23,100.0,3114988.0
k141_70255,1123,1.123,32,7.06,6.28,YP_009448802.1,42.3,4.29e-30,119.0,2023057.0
k141_68161,2811,2.811,80,17.64,6.28,QKU33701.1,29.0,2.72e-54,210.0,
k141_146741,1158,1.158,33,7.28,6.28,XKR75472.1,47.9,6.52e-19,79.0,3234153.0
k141_47241,1722,1.722,49,10.8,6.27,QDY52220.1,32.0,3.4600000000000003e-29,125.0,2596887.0
k141_174441,1091,1.091,31,6.84,6.27,QDY52390.1,30.4,4.37e-44,161.0,2596887.0
k141_146887,1160,1.16,33,7.28,6.27,AYV81649.1,33.6,3.01e-10,60.1,2487768.0
k141_78383,1898,1.898,54,11.91,6.27,YP_003969745.1,39.2,8.14e-17,88.2,693272.0
k141_87431,3658,3.658,104,22.93,6.27,SPN79202.1,30.1,3.52e-10,62.0,2126980.0
k141_68314,1055,1.055,30,6.61,6.27,YP_009119842.1,30.7,2.75e-28,117.0,1605721.0
k141_22288,1830,1.83,52,11.47,6.27,WIL04310.1,28.4,2.34e-07,54.3,3032484.0
k141_31146,1231,1.231,35,7.72,6.27,QKU35954.1,38.7,6.83e-29,109.0,
k141_132222,1513,1.513,43,9.48,6.27,QBK86751.1,37.6,1.57e-33,129.0,2506604.0
k141_86423,1336,1.336,38,8.38,6.27,AYV78622.1,30.1,2.99e-06,50.1,2487765.0
k141_77206,1126,1.126,32,7.06,6.27,QBK87013.1,34.2,8.54e-07,51.2,2506604.0
k141_66328,1442,1.442,41,9.04,6.27,QDY51705.1,44.1,7.86e-22,98.2,2596887.0
k141_103256,1863,1.863,53,11.69,6.27,QBK88100.1,28.2,1.17e-08,58.2,2506606.0
k141_47547,1055,1.055,30,6.61,6.27,UMO79272.1,39.2,8.45e-33,127.0,2848915.0
k141_151874,1476,1.476,42,9.26,6.27,CAE02702.1,28.5,1e-17,83.6,4952.0
k141_43526,1511,1.511,43,9.48,6.27,AYV76188.1,25.2,1.65e-11,69.7,2487775.0
k141_36344,1266,1.266,36,7.94,6.27,QBK86148.1,33.0,8.84e-17,80.1,2506602.0
k141_52497,1374,1.374,39,8.6,6.26,AYV76216.1,28.6,2.08e-13,71.2,2487775.0
k141_67950,1127,1.127,32,7.06,6.26,WZO84907.1,53.1,2.4e-08,58.5,2809302.0
k141_7890,1127,1.127,32,7.06,6.26,QBK87243.1,25.9,2.02e-11,67.4,2506605.0
k141_144930,1127,1.127,32,7.06,6.26,YP_009001225.1,31.5,3.71e-08,57.0,1450746.0
k141_67759,1443,1.443,41,9.04,6.26,QDY52241.1,26.9,6.14e-06,47.0,2596887.0
k141_54071,1162,1.162,33,7.28,6.26,ATZ80445.1,27.4,1.81e-11,67.4,2024608.0
k141_50811,1021,1.021,29,6.39,6.26,ARF10911.1,36.4,3.86e-08,54.7,1977638.0
k141_123472,1972,1.972,56,12.35,6.26,ARF10911.1,26.8,5.33e-28,121.0,1977638.0
k141_150562,1127,1.127,32,7.06,6.26,CAA38181.1,42.9,5.81e-38,139.0,5547.0
k141_73448,1162,1.162,33,7.28,6.26,QKU33568.1,35.0,4.98e-14,71.6,
k141_86131,1479,1.479,42,9.26,6.26,QBK88429.1,44.1,2.07e-30,119.0,2506608.0
k141_2594,1656,1.656,47,10.36,6.26,QKU35065.1,26.2,2.06e-12,70.1,
k141_115586,1408,1.408,40,8.82,6.26,AYV78120.1,32.2,4.66e-11,67.0,2487765.0
k141_52048,1163,1.163,33,7.28,6.26,QBK89597.1,45.2,2.92e-06,45.8,2506585.0
k141_15377,1164,1.164,33,7.28,6.25,AUF82410.1,27.3,5.43e-07,54.3,2060617.0
k141_133137,1271,1.271,36,7.94,6.25,AYV80071.1,30.2,2.01e-09,60.5,2487767.0
k141_172580,1587,1.587,45,9.92,6.25,QFG74185.1,31.6,6.18e-18,86.7,1737588.0
k141_163176,2258,2.258,64,14.11,6.25,AGE56650.1,40.7,2.15e-28,111.0,1278274.0
k141_174782,1164,1.164,33,7.28,6.25,AYV80311.1,50.0,6.92e-06,47.8,2487767.0
k141_79140,2082,2.082,59,13.01,6.25,QFG74701.1,25.1,6.17e-26,110.0,1737588.0
k141_70536,1305,1.305,37,8.16,6.25,YP_803294.1,26.2,4.22e-08,56.6,328615.0
k141_58271,1270,1.27,36,7.94,6.25,AYV75213.1,33.8,1.46e-13,71.2,2487775.0
k141_167498,1835,1.835,52,11.47,6.25,QBK87719.1,43.0,3.91e-29,114.0,2506606.0
k141_110959,1412,1.412,40,8.82,6.25,CAE02706.1,25.5,8.650000000000001e-26,110.0,4952.0
k141_163148,1058,1.058,30,6.61,6.25,QPI16506.1,32.4,3.17e-11,62.8,2763269.0
k141_85412,1023,1.023,29,6.39,6.25,WRJ69891.1,39.4,9.93e-11,58.9,3045048.0
k141_132255,1341,1.341,38,8.38,6.25,QFG73678.1,31.2,1.55e-22,91.3,1737588.0
k141_139650,1094,1.094,31,6.84,6.25,ACD54765.1,42.1,8.55e-13,66.6,104782.0
k141_90122,1270,1.27,36,7.94,6.25,UOX39045.1,30.5,3.94e-27,110.0,2928837.0
k141_164445,1482,1.482,42,9.26,6.25,XKM49629.1,35.9,2.59e-07,49.7,3378370.0
k141_119611,1164,1.164,33,7.28,6.25,QBZ81271.1,31.5,1.22e-14,78.2,2568002.0
k141_109214,1306,1.306,37,8.16,6.25,AYV82314.1,32.7,2.05e-06,50.4,2487769.0
k141_172241,1234,1.234,35,7.72,6.25,BBI30180.1,30.7,2.18e-31,124.0,3114988.0
k141_8602,1024,1.024,29,6.39,6.24,QBK86778.1,29.5,1.23e-09,59.7,2506604.0
k141_116225,1130,1.13,32,7.06,6.24,BAD00047.1,26.6,1.49e-25,112.0,3052230.0
k141_59893,1449,1.449,41,9.04,6.24,AHA54698.1,35.2,2.69e-11,69.7,1421421.0
k141_92267,1095,1.095,31,6.84,6.24,YP_009448872.1,39.1,1.82e-28,114.0,2023057.0
k141_23079,1660,1.66,47,10.36,6.24,YP_009001498.1,30.7,1.83e-20,95.5,62099.0
k141_71561,1025,1.025,29,6.39,6.24,XIF71252.1,27.9,4.94e-28,113.0,3057169.0
k141_94059,1237,1.237,35,7.72,6.24,ARF12409.1,55.2,4.1e-13,66.2,1977640.0
k141_494,1343,1.343,38,8.38,6.24,QDY52425.1,30.5,1.14e-06,55.1,2596887.0
k141_77228,1167,1.167,33,7.28,6.24,QKU34342.1,23.7,4.26e-18,89.4,
k141_146606,1589,1.589,45,9.92,6.24,AYV84909.1,20.4,5.07e-15,81.3,2487770.0
k141_161299,1167,1.167,33,7.28,6.24,CAD21956.1,35.4,5.89e-17,78.6,2847087.0
k141_37948,1697,1.697,48,10.58,6.24,YP_009329403.1,27.6,7.63e-08,58.5,1903266.0
k141_26382,1907,1.907,54,11.91,6.24,YP_009001498.1,29.5,2.54e-19,92.4,62099.0
k141_135636,2366,2.366,67,14.77,6.24,BBI30359.1,28.5,3.12e-39,151.0,3114988.0
k141_74109,1274,1.274,36,7.94,6.23,QKF94468.1,36.7,3.98e-24,100.0,3070911.0
k141_128162,1558,1.558,44,9.7,6.23,QKU34962.1,38.4,1.82e-51,179.0,
k141_60248,1061,1.061,30,6.61,6.23,QOI90522.1,39.9,2.36e-41,151.0,455367.0
k141_116042,1132,1.132,32,7.06,6.23,AYV81649.1,29.6,4.72e-39,142.0,2487768.0
k141_58225,2373,2.373,67,14.77,6.23,QIG60149.1,29.7,1.31e-07,55.5,2704073.0
k141_145106,2335,2.335,66,14.55,6.23,UIB20846.1,34.7,5.98e-25,104.0,2905229.0
k141_36027,1239,1.239,35,7.72,6.23,AUL77644.2,39.0,9.81e-31,119.0,
k141_136414,1522,1.522,43,9.48,6.23,ARF11365.1,30.2,2.9e-29,119.0,1977640.0
k141_63715,1026,1.026,29,6.39,6.23,QBK87831.1,42.6,1.02e-51,181.0,2506606.0
k141_110353,1380,1.38,39,8.6,6.23,ABY48138.1,26.3,3.84e-06,51.2,3880.0
k141_16022,1062,1.062,30,6.61,6.23,QKN22697.1,28.6,3.08e-07,53.5,2743124.0
k141_17894,1521,1.521,43,9.48,6.23,YP_009001498.1,24.7,1.14e-07,57.0,62099.0
k141_93309,1275,1.275,36,7.94,6.23,AYV86640.1,35.3,1.18e-07,52.4,2487774.0
k141_87231,1238,1.238,35,7.72,6.23,QBK87380.1,32.1,3.8e-20,89.4,2506605.0
k141_90111,1912,1.912,54,11.91,6.23,QDY52462.1,28.9,7.7e-23,101.0,2596887.0
k141_15185,1981,1.981,56,12.35,6.23,QPI16815.1,23.3,1.69e-08,59.3,2763270.0
k141_132162,1312,1.312,37,8.16,6.22,QBK89597.1,25.5,8.32e-12,69.7,2506585.0
k141_156829,2694,2.694,76,16.76,6.22,QFG74441.1,31.2,2.5800000000000003e-59,205.0,1737588.0
k141_85798,1028,1.028,29,6.39,6.22,AGE59947.1,33.6,7.38e-29,112.0,1278278.0
k141_77251,1205,1.205,34,7.5,6.22,AYV86642.1,56.3,1.58e-15,81.6,2487774.0
k141_71597,1206,1.206,34,7.5,6.22,QKU35009.1,25.7,1.04e-15,78.2,
k141_17757,1382,1.382,39,8.6,6.22,AYV78637.1,35.3,3.37e-14,73.2,2487765.0
k141_98768,1419,1.419,40,8.82,6.22,QKU35804.1,31.7,4.76e-10,60.1,
k141_127620,1134,1.134,32,7.06,6.22,QKU33701.1,29.2,2.17e-34,138.0,
k141_158683,1417,1.417,40,8.82,6.22,BBI30359.1,26.8,8.18e-17,84.3,3114988.0
k141_2686,1453,1.453,41,9.04,6.22,ULY68592.1,29.4,4.75e-13,70.5,2922419.0
k141_28554,1773,1.773,50,11.02,6.22,NP_077671.1,26.5,2.61e-10,63.5,37665.0
k141_79641,1453,1.453,41,9.04,6.22,QBK88329.1,31.9,1.02e-17,85.5,2506606.0
k141_86005,1667,1.667,47,10.36,6.22,AUF82538.1,25.4,9.36e-16,78.6,2060617.0
k141_29330,1172,1.172,33,7.28,6.21,YP_009165053.1,34.3,1.74e-37,138.0,1678078.0
k141_82668,1208,1.208,34,7.5,6.21,AYV81322.1,35.7,6.06e-11,64.3,2487768.0
k141_47262,1030,1.03,29,6.39,6.21,AWA44806.1,46.4,2.82e-09,57.4,4547.0
k141_178719,1243,1.243,35,7.72,6.21,QKU33915.1,30.9,4.19e-31,124.0,
k141_17320,1989,1.989,56,12.35,6.21,BDC16902.1,37.5,9.7e-08,52.0,2801461.0
k141_45285,1881,1.881,53,11.69,6.21,QDY51705.1,32.4,1.43e-06,53.9,2596887.0
k141_96405,1740,1.74,49,10.8,6.21,QKF94107.1,47.5,1.74e-06,55.1,3070911.0
k141_175528,1421,1.421,40,8.82,6.21,QKF94253.1,28.5,6.34e-50,181.0,3070911.0
k141_95329,1101,1.101,31,6.84,6.21,AYV78233.1,35.5,8.12e-17,80.1,2487765.0
k141_40299,1172,1.172,33,7.28,6.21,AGE49076.1,27.8,1.14e-06,52.0,1278268.0
k141_138922,1172,1.172,33,7.28,6.21,QKF94625.1,30.9,4.92e-06,48.9,3070911.0
k141_60616,1314,1.314,37,8.16,6.21,ATZ80771.1,31.7,2.47e-06,50.1,2024608.0
k141_48749,1029,1.029,29,6.39,6.21,AUF82510.1,30.0,1.76e-28,115.0,2060617.0
k141_72402,1031,1.031,29,6.39,6.2,QBK92408.1,32.7,1.65e-22,93.2,2506595.0
k141_115861,1921,1.921,54,11.91,6.2,XDO01843.1,31.0,5.8e-20,91.7,3240092.0
k141_71312,2134,2.134,60,13.23,6.2,AYV81995.1,31.5,2.5599999999999998e-23,102.0,2487769.0
k141_67768,1956,1.956,55,12.13,6.2,YP_001427025.1,39.8,1.02e-76,243.0,411359.0
k141_125188,1245,1.245,35,7.72,6.2,YP_009640099.1,31.3,4.03e-10,62.0,158683.0
k141_123620,1387,1.387,39,8.6,6.2,AAR26884.1,26.4,1.73e-06,52.4,231992.0
k141_162303,1493,1.493,42,9.26,6.2,QFG74219.1,39.7,5.64e-06,44.3,1737588.0
k141_77502,2667,2.667,75,16.54,6.2,YP_008438851.2,32.2,1.26e-10,66.2,1349410.0
k141_23631,1031,1.031,29,6.39,6.2,AUV58943.1,35.3,4.76e-15,73.9,2071566.0
k141_152208,1174,1.174,33,7.28,6.2,XCJ77313.1,35.7,1.28e-25,103.0,2008368.0
k141_88521,1173,1.173,33,7.28,6.2,AYV86642.1,25.5,8.58e-19,92.4,2487774.0
k141_2795,1386,1.386,39,8.6,6.2,QKU35804.1,25.9,1.34e-06,55.1,
k141_153817,1283,1.283,36,7.94,6.19,YP_009640107.1,34.4,6.63e-38,142.0,158683.0
k141_91335,1176,1.176,33,7.28,6.19,AYV85801.1,37.9,6.19e-16,79.0,2487771.0
k141_169802,1176,1.176,33,7.28,6.19,AUF82193.1,27.3,1.47e-11,68.9,2060617.0
k141_21225,1568,1.568,44,9.7,6.19,YP_009001498.1,24.7,5.2e-11,68.9,62099.0
k141_169681,1782,1.782,50,11.02,6.19,YP_003970003.1,35.1,1.88e-08,60.8,693272.0
k141_77866,1461,1.461,41,9.04,6.19,YP_003358229.2,40.3,1.29e-11,62.0,150286.0
k141_163452,1175,1.175,33,7.28,6.19,XHR79287.1,32.4,4.53e-10,59.3,3057169.0
k141_5686,1105,1.105,31,6.84,6.19,APU88852.1,45.0,9.69e-33,131.0,1924548.0
k141_105822,2528,2.528,71,15.66,6.19,QBK90338.1,27.1,4.14e-22,104.0,2506588.0
k141_14912,1495,1.495,42,9.26,6.19,ARE67364.1,30.5,2.87e-10,58.2,1974596.0
k141_173573,1532,1.532,43,9.48,6.19,ABY48141.1,33.9,1e-17,83.6,3880.0
k141_110295,1496,1.496,42,9.26,6.19,QOI90522.1,35.2,1.97e-07,55.8,455367.0
k141_3623,2136,2.136,60,13.23,6.19,ARF09529.1,45.2,1.88e-31,122.0,1977633.0
k141_119049,1606,1.606,45,9.92,6.18,YP_003970059.1,32.6,4.29e-09,58.9,693272.0
k141_21316,1035,1.035,29,6.39,6.18,QKF94559.1,33.3,4.75e-08,56.2,3070911.0
k141_48643,1214,1.214,34,7.5,6.18,ARF12058.1,27.0,3.9900000000000006e-27,114.0,1977640.0
k141_176641,1534,1.534,43,9.48,6.18,UUT40483.1,55.1,5.8000000000000005e-58,184.0,2971331.0
k141_156894,1035,1.035,29,6.39,6.18,QKF94222.1,33.2,8.74e-38,143.0,3070911.0
k141_132202,1142,1.142,32,7.06,6.18,AUF82166.1,31.1,3.24e-11,63.5,2060617.0
k141_169107,1248,1.248,35,7.72,6.18,AYV81913.1,48.2,6.06e-13,65.9,2487768.0
k141_93831,1428,1.428,40,8.82,6.18,ABY48141.1,33.0,2.99e-60,209.0,3880.0
k141_69993,2356,2.356,66,14.55,6.18,WIE95307.1,39.6,2.52e-14,68.9,3050019.0
k141_176412,1890,1.89,53,11.69,6.18,QBK88314.1,41.5,8.46e-17,72.8,2506606.0
k141_15100,1070,1.07,30,6.61,6.18,AYJ09386.1,36.5,1.48e-22,93.2,2364897.0
k141_108391,1106,1.106,31,6.84,6.18,QFG73671.1,41.6,3.4599999999999998e-34,128.0,1737588.0
k141_17335,1355,1.355,38,8.38,6.18,XAO13380.1,35.2,5.49e-07,48.9,3111543.0
k141_132952,1640,1.64,46,10.14,6.18,QBK87088.1,35.7,3.37e-15,75.9,2506604.0
k141_147386,1213,1.213,34,7.5,6.18,QBK86232.1,25.1,2.05e-13,74.3,2506603.0
k141_159101,1214,1.214,34,7.5,6.18,AGE56650.1,35.2,3.73e-10,58.5,1278274.0
k141_32629,1106,1.106,31,6.84,6.18,AGE58614.1,42.6,4.76e-21,90.1,83442.0
k141_54736,1070,1.07,30,6.61,6.18,AAK92822.1,56.3,4.12e-17,77.0,3702.0
k141_176067,1928,1.928,54,11.91,6.18,SPN79317.1,59.6,9.24e-10,59.3,2126980.0
k141_51932,1502,1.502,42,9.26,6.17,ARE67259.1,34.0,1.9e-08,56.6,1974596.0
k141_146957,1750,1.75,49,10.8,6.17,UUT40499.1,42.6,2.68e-120,374.0,2971331.0
k141_104979,1144,1.144,32,7.06,6.17,UAW00802.1,43.6,1.34e-22,99.4,442302.0
k141_117601,2214,2.214,62,13.67,6.17,QBK86778.1,35.9,3.76e-17,80.1,2506604.0
k141_55423,1394,1.394,39,8.6,6.17,AYV78741.1,26.8,4.07e-08,53.1,2487765.0
k141_83838,1215,1.215,34,7.5,6.17,AXN90995.1,56.9,1.29e-25,98.2,1302812.0
k141_55103,1000,1.0,28,6.17,6.17,QKU34490.1,33.6,7.27e-32,123.0,
k141_132774,1144,1.144,32,7.06,6.17,ARF09969.1,37.8,1.13e-08,61.2,1977633.0
k141_57439,1003,1.003,28,6.17,6.16,QBK86771.1,39.7,3.48e-32,127.0,2506604.0
k141_49681,1968,1.968,55,12.13,6.16,AII17129.1,35.2,2.62e-09,55.8,1474867.0
k141_45356,1361,1.361,38,8.38,6.16,QBK87088.1,32.8,3.38e-07,52.8,2506604.0
k141_151124,1109,1.109,31,6.84,6.16,YP_009165101.1,37.2,4.53e-09,58.2,1678078.0
k141_102084,1073,1.073,30,6.61,6.16,QDY52375.1,36.4,9.46e-16,78.6,2596887.0
k141_118170,1218,1.218,34,7.5,6.16,AYV81646.1,44.2,2.67e-82,255.0,2487768.0
k141_117954,1467,1.467,41,9.04,6.16,ARF10293.1,44.2,1.5900000000000002e-37,138.0,1977638.0
k141_98996,1002,1.002,28,6.17,6.16,QPI16506.1,48.4,8.860000000000001e-27,97.8,2763269.0
k141_95052,1647,1.647,46,10.14,6.16,ATZ80657.1,26.3,3.48e-06,50.8,2024608.0
k141_106604,2540,2.54,71,15.66,6.16,YP_009001498.1,35.6,1.29e-09,65.5,62099.0
k141_37656,1646,1.646,46,10.14,6.16,QBZ80677.1,29.9,5.97e-07,53.1,2568002.0
k141_69247,1181,1.181,33,7.28,6.16,AYV82542.1,28.0,1.04e-15,78.6,2487770.0
k141_134153,1289,1.289,36,7.94,6.16,AYV84014.1,24.8,7.9e-17,87.0,2487770.0
k141_60980,1109,1.109,31,6.84,6.16,QKU35362.1,31.0,5.48e-11,67.4,
k141_110351,1935,1.935,54,11.91,6.15,UYL94274.1,32.0,8.57e-10,61.2,2651957.0
k141_104510,1899,1.899,53,11.69,6.15,AUI39789.1,31.7,3.9099999999999994e-23,95.9,47929.0
k141_103828,1147,1.147,32,7.06,6.15,YP_004061916.1,24.1,9.93e-08,55.5,880161.0
k141_29123,1184,1.184,33,7.28,6.15,QKU33455.1,28.6,4.25e-24,105.0,
k141_48451,1039,1.039,29,6.39,6.15,QFG74471.1,33.1,3.08e-16,80.5,1737588.0
k141_98729,1507,1.507,42,9.26,6.15,UUU46892.1,54.0,1.4e-41,148.0,65424.0
k141_76308,2582,2.582,72,15.88,6.15,AAR26955.1,24.6,2.4e-06,54.7,231992.0
k141_99547,1255,1.255,35,7.72,6.15,AYV82542.1,27.5,4.84e-19,88.2,2487770.0
k141_124814,1039,1.039,29,6.39,6.15,QBK89352.1,39.5,3.7e-33,120.0,2506609.0
k141_130968,1720,1.72,48,10.58,6.15,AYV81995.1,32.1,5.92e-22,97.4,2487769.0
k141_160317,1183,1.183,33,7.28,6.15,BCS82877.1,40.7,5.28e-22,89.7,2811091.0
k141_156108,1435,1.435,40,8.82,6.15,QKU34342.1,32.9,1.1e-06,49.3,
k141_22790,1255,1.255,35,7.72,6.15,QBK89095.1,42.0,1.65e-15,79.3,2506609.0
k141_121803,1830,1.83,51,11.25,6.14,QKE51189.1,51.7,2e-96,290.0,37296.0
k141_67833,1724,1.724,48,10.58,6.14,QDY52462.1,26.6,7.1100000000000005e-22,100.0,2596887.0
k141_163763,2297,2.297,64,14.11,6.14,QIH04859.1,59.5,3.96e-30,111.0,2713452.0
k141_171994,1113,1.113,31,6.84,6.14,SOB73904.1,54.2,1.76e-21,85.5,2023205.0
k141_156046,1005,1.005,28,6.17,6.14,CAA38181.1,40.5,7.230000000000001e-70,227.0,5547.0
k141_160937,1113,1.113,31,6.84,6.14,QDY52240.1,26.9,1.43e-12,71.2,2596887.0
k141_21549,2476,2.476,69,15.21,6.14,QKF94202.1,28.8,1.1e-18,90.5,3070911.0
k141_104736,1543,1.543,43,9.48,6.14,QBK86221.1,28.8,1.0200000000000001e-29,125.0,2506603.0
k141_7629,1438,1.438,40,8.82,6.13,QBK86751.1,38.7,7.15e-45,162.0,2506604.0
k141_165570,1583,1.583,44,9.7,6.13,WZH61920.1,54.5,7.09e-18,81.3,3131770.0
k141_56984,2984,2.984,83,18.3,6.13,QBK88329.1,29.8,5.96e-11,63.5,2506606.0
k141_153174,1833,1.833,51,11.25,6.13,QKU34499.1,37.4,9.73e-37,136.0,
k141_145203,2445,2.445,68,14.99,6.13,UMO80317.1,45.3,3.7400000000000004e-70,224.0,2848915.0
k141_142879,2554,2.554,71,15.66,6.13,YP_008318860.2,37.0,2.69e-07,48.1,1349409.0
k141_181121,1546,1.546,43,9.48,6.13,AVL95024.1,37.3,2.3e-14,71.2,2109587.0
k141_35815,1258,1.258,35,7.72,6.13,QFG74489.1,39.1,9.46e-61,204.0,1737588.0
k141_122780,1331,1.331,37,8.16,6.13,QOI90314.1,26.4,1.53e-07,51.2,455367.0
k141_19084,1222,1.222,34,7.5,6.13,NP_064912.1,23.8,7.29e-11,66.6,28321.0
k141_987,1189,1.189,33,7.28,6.12,XBQ68779.1,32.6,2.64e-15,73.9,3158414.0
k141_146475,1009,1.009,28,6.17,6.12,UPW42252.1,45.6,1.07e-10,61.6,2937230.0
k141_165724,2268,2.268,63,13.89,6.12,AYV82302.1,37.4,6.33e-28,114.0,2487769.0
